,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
92,Reign,7.5 (47k),"Drama , Fantasy ",42min,TV-14,NULL
93,You Don't Know Me,6.9 (2k),"Drama , Crime ",56min,NULL,NULL
94,The Vampire Diaries,7.7 (312k),"Science-Fiction , Drama , Fantasy , Horror , Romance , Mystery & Thriller ",42min,TV-14,NULL
95,DEATH NOTE,9.0 (306k),"Science-Fiction , Drama , Fantasy , Mystery & Thriller , Animation , Crime ",24min,TV-14,NULL
96,Power Rangers,6.5 (22k),"Action & Adventure , Science-Fiction , Kids & Family , Fantasy ",22min,TV-Y7,NULL
97,Grace and Frankie,8.2 (50k),"Drama , Comedy ",29min,TV-MA,NULL
98,Virgin River,7.4 (34k),"Drama , Romance ",44min,TV-14,NULL
99,"Roswell, New Mexico",6.1 (12k),"Science-Fiction , Drama , Romance ",42min,TV-14,NULL
100,Meltdown: Three Mile Island,6.9 (2k),"Documentary , History ",44min,TV-14,NULL
101,Hunter x Hunter,9.0 (90k),"Action & Adventure , Comedy , Fantasy , Animation ",23min,TV-14,Hiroshi Koujina 
102,The 100,7.6 (244k),"Action & Adventure , Science-Fiction , Drama ",42min,TV-14,NULL
103,Clark,7.4 (6k),"Action & Adventure , Comedy , Crime , Drama , Mystery & Thriller ",1h 1min,TV-MA,NULL
104,The Originals,8.3 (132k),"Science-Fiction , Horror , Drama , Fantasy ",43min,TV-14,NULL
105,You,7.7 (228k),"Drama , Crime , Romance , Mystery & Thriller ",47min,TV-MA,NULL
106,That’s My Time with David Letterman,6.9,Comedy ,18min,TV-MA,NULL
107,Lucifer,8.1 (310k),"Crime , Science-Fiction , Drama , Fantasy ",47min,TV-14,NULL
108,Cobra Kai,8.6 (165k),"Action & Adventure , Drama , Sport , Comedy ",31min,TV-14,NULL
109,The Perfect Mother,5.8,"Drama , Mystery & Thriller ",49min,TV-MA,Fred Garson 
110,Charmed,4.5 (16k),"Science-Fiction , Drama , Fantasy ",41min,TV-14,NULL
111,The Queen's Gambit,8.6 (413k),"Drama , Sport ",56min,TV-MA,NULL
112,Iron Chef: Quest for an Iron Legend,NULL,NULL,NULL,NULL,NULL
113,Lost in Space,7.3 (97k),"Science-Fiction , Mystery & Thriller , Action & Adventure , Drama , Kids & Family ",49min,TV-PG,NULL
114,Maid,8.4 (76k),"Drama , Comedy ",54min,TV-MA,NULL
115,The G Word with Adam Conover,6.5,"Documentary , Comedy ",30min,TV-MA,NULL
116,Locke & Key,7.4 (72k),"Science-Fiction , Fantasy , Horror , Mystery & Thriller , Drama ",48min,TV-14,NULL
117,JoJo's Bizarre Adventure,8.4 (20k),"Action & Adventure , Science-Fiction , Fantasy , Horror , Mystery & Thriller , Animation , Comedy , Drama ",24min,TV-MA,NULL
118,Our Great National Parks,7.7 (1k),Documentary ,52min,TV-PG,NULL
119,Spriggan,7.2,"Science-Fiction , Animation , Action & Adventure , War & Military , Drama , Mystery & Thriller ",46min,TV-MA,NULL
120,Formula 1: Drive to Survive,8.6 (37k),"Documentary , Sport ",38min,TV-MA,NULL
121,Tuca & Bertie,7.3 (6k),"Comedy , Animation ",24min,TV-MA,NULL
122,The Magicians,7.6 (49k),"Science-Fiction , Drama , Fantasy ",44min,TV-14,NULL
123,Money Heist,8.2 (454k),"Mystery & Thriller , Action & Adventure , Crime , Drama , Made in Europe ",50min,TV-MA,NULL
124,Workin' Moms,7.7 (15k),"Comedy , Drama ",21min,TV-MA,NULL
125,America's Next Top Model,5.6 (17k),Reality TV ,44min,TV-14,NULL
126,60 Days In,7.6 (2k),Reality TV ,46min,TV-14,NULL
