,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
467,The Endless Summer,7.6 (5k),"Documentary , Sport ",1h 31min,PG,Bruce Brown 
468,The Reef,5.8 (19k),"Mystery & Thriller , Horror , Drama ",1h 34min,R,Andrew Traucki 
469,The Sound of Scars,8.1,"Music & Musical , Documentary ",1h 30min,NULL,Leigh Brooks 
470,Heavy Metal 2000,5.3 (8k),"Science-Fiction , Fantasy , Animation , Action & Adventure , Made in Europe ",1h 27min,R,Michel Lemire 
471,Blue Chips,6.2 (13k),"Drama , Sport ",1h 47min,PG-13,William Friedkin 
472,White Bird in a Blizzard,6.4 (28k),"Drama , Mystery & Thriller , Made in Europe ",1h 31min,R,Gregg Araki 
473,Life Itself,6.8 (21k),"Romance , Drama ",1h 58min,R,Dan Fogelman 
474,First Love,6.7 (6k),"Mystery & Thriller , Comedy , Crime , Romance , Action & Adventure , Made in Europe ",1h 48min,NULL,Takashi Miike 
475,Late Night,6.5 (36k),"Comedy , Drama ",1h 42min,R,Nisha Ganatra 
476,A Rainy Day in New York,6.5 (42k),"Comedy , Romance ",1h 32min,PG-13,Woody Allen 
477,George Carlin: You Are All Diseased,8.5 (4k),"Comedy , Documentary ",1h 5min,NULL,Rocco Urbisci 
478,Prince of Muck,7.9,Documentary ,1h 15min,PG,Cindy Jansen 
479,Honest Thief,6.0 (48k),"Action & Adventure , Crime , Drama , Mystery & Thriller ",1h 39min,PG-13,Mark Williams 
480,The Train,7.8 (16k),"Mystery & Thriller , War & Military , Made in Europe ",2h 13min,NULL,John Frankenheimer 
481,Heartburn,6.1 (11k),"Romance , Comedy , Drama ",1h 49min,R,Mike Nichols 
482,The Artist,7.9 (238k),"Romance , Drama , Made in Europe , Comedy , Mystery & Thriller ",1h 40min,PG-13,Michel Hazanavicius 
483,The Wolfpack,7.0 (12k),Documentary ,1h 29min,R,Crystal Moselle 
484,Sarkaru Vaari Paata,6.1 (7k),"Drama , Crime , Mystery & Thriller , Action & Adventure ",2h 42min,NULL,Parasuram Petla 
485,Our Friend,7.3 (11k),"Drama , Romance ",2h 4min,R,Gabriela Cowperthwaite 
486,The Murder of Nicole Brown Simpson,2.4 (1k),"Crime , Horror , Mystery & Thriller , Drama ",1h 22min,R,Daniel Farrands 
487,The Accused,7.1 (35k),"Drama , Crime ",1h 51min,R,Jonathan Kaplan 
488,Z Channel: A Magnificent Obsession,7.6 (1k),"History , Documentary ",2h 1min,R,Xan Cassavetes 
489,The Little Shop of Horrors,6.2 (18k),"Horror , Comedy ",1h 12min,NULL,Roger Corman 
490,Eddie Izzard: Wunderbar,6.4,Comedy ,1h 18min,NULL,Sarah Townsend 
491,Investigation of a Citizen Above Suspicion,8.0 (11k),"Drama , Mystery & Thriller , Made in Europe , Crime ",1h 51min,R,Elio Petri 
492,"Don't Worry, He Won't Get Far on Foot",6.8 (26k),"Drama , Comedy , Made in Europe ",1h 54min,R,Gus Van Sant 
493,Planet of Dinosaurs,3.8 (1k),"Mystery & Thriller , Science-Fiction , Drama ",1h 24min,NULL,NULL
494,The Secret Life of the Cruise,NULL,NULL,NULL,NULL,NULL
495,Chocolate,8.9,"Comedy , Documentary , Romance , Drama , Action & Adventure ",1h 50min,R,Prachya Pinkaew 
496,Absolutely Anything,5.9 (42k),"Science-Fiction , Comedy ",1h 25min,R,Terry Jones 
497,The 36th Chamber of Shaolin,7.7 (16k),"Action & Adventure , Drama ",1h 51min,R,Liu Chia-Liang 
498,Dead & Buried,6.5 (12k),Horror ,1h 34min,R,Gary Sherman 
499,Hansel & Gretel: Witch Hunters,6.1 (205k),"Fantasy , Action & Adventure , Horror ",1h 28min,R,Tommy Wirkola 
500,Living in Oblivion,7.5 (18k),"Comedy , Drama ",1h 29min,R,Tom DiCillo 
501,The Out-of-Towners,7.0 (8k),Comedy ,1h 37min,G,Arthur Hiller 
502,Hamburger Hill,6.7 (25k),"Drama , Mystery & Thriller , War & Military , Action & Adventure ",1h 52min,R,John Irvin 
503,Wuthering Heights,7.5 (18k),"Drama , Romance ",1h 44min,NULL,William Wyler 
504,The Last Man on Earth,6.7 (19k),"Horror , Science-Fiction , Drama , Made in Europe ",1h 26min,NULL,Sidney Salkow 
505,Whitey: United States of America v. James J. Bulger,6.7 (2k),"Crime , Documentary ",1h 47min,R,Joe Berlinger 
506,Blue Thunder,6.4 (21k),"Mystery & Thriller , Drama , Action & Adventure , Crime , Science-Fiction , Made in Europe ",1h 50min,R,John Badham 
507,Meru,7.7 (16k),"Documentary , Action & Adventure , Sport ",1h 29min,R,Jimmy Chin 
508,Night Tide,6.4 (3k),"Mystery & Thriller , Drama , Fantasy , Horror , Romance ",1h 24min,NULL,Curtis Harrington 
509,Closed for Storm,6.2,Documentary ,1h 17min,PG,Jake Williams 
510,Rock-A-Doodle,6.0 (9k),"Fantasy , Comedy , Animation , Kids & Family , Music & Musical ",1h 14min,G,Don Bluth 
511,Carriers,6.0 (45k),"Mystery & Thriller , Horror , Science-Fiction , Documentary , Action & Adventure , Drama , Made in Europe ",1h 24min,PG-13,David Pastor 
512,Time Is Up,4.1 (1k),"Romance , Drama ",1h 48min,NULL,Elisa Amoruso 
513,The Innocents,7.3 (10k),"Drama , History , Made in Europe ",1h 55min,PG-13,Anne Fontaine 
514,The Twilight Saga: Breaking Dawn - Part 2,5.5 (246k),"Fantasy , Drama , Romance ",1h 55min,PG-13,Bill Condon 
515,Hellbound: Hellraiser II,6.4 (47k),"Horror , Mystery & Thriller ",1h 37min,R,Tony Randel 
516,The Dirties,6.8 (7k),"Drama , Comedy , Crime ",1h 23min,NULL,Matt Johnson 
517,Jean of the Joneses,6.4,"Comedy , Romance ",1h 28min,NULL,Stella Meghie 
518,Evangelion: 3.0+1.0 Thrice Upon a Time,8.0 (9k),"Science-Fiction , Animation , Action & Adventure , Drama ",2h 34min,NULL,Hideaki Anno 
519,Cold Skin,6.0 (15k),"Fantasy , Horror , Science-Fiction , Mystery & Thriller , Action & Adventure , Made in Europe ",1h 46min,NULL,Xavier Gens 
520,Cinderella,7.7 (2k),"Fantasy , Romance , Kids & Family , Music & Musical ",1h 18min,G,Charles S. Dubin 
521,The Madness of King George,7.2 (16k),"Comedy , Drama , History ",1h 50min,PG-13,Nicholas Hytner 
522,Teen Lust,4.7 (1k),"Comedy , Horror , Mystery & Thriller , Romance ",1h 20min,R,Blaine Thurier 
523,Music,NULL,NULL,NULL,NULL,NULL
524,Knights of Badassdom,5.5 (20k),"Fantasy , Horror , Comedy , Action & Adventure ",1h 25min,R,Joe Lynch 
525,House on Haunted Hill,6.8 (26k),"Horror , Crime ",1h 15min,NULL,William Castle 
526,Birdy,7.2 (23k),"Drama , War & Military ",1h 55min,R,Alan Parker 
527,Maniac,6.4 (17k),"Horror , Mystery & Thriller , Crime , Drama ",1h 27min,R,William Lustig 
528,Messiah of Evil,6.4 (4k),Horror ,1h 30min,R,Gloria Katz 
529,The Golden Child,5.9 (55k),"Fantasy , Action & Adventure , Comedy ",1h 34min,PG-13,Michael Ritchie 
530,Flashback,5.3 (5k),"Mystery & Thriller , Drama ",1h 37min,R,Christopher MacBride 
531,Red Tails,5.9 (35k),"Drama , History , War & Military , Action & Adventure ",2h 5min,PG-13,Anthony Hemingway 
532,Spiral,6.1 (8k),"Fantasy , Horror , Drama ",1h 30min,NULL,Higuchinsky 
533,My Man Godfrey,8.0 (23k),"Romance , Drama , Comedy ",1h 33min,NULL,Gregory La Cava 
534,Double Impact,5.6 (40k),"Mystery & Thriller , Action & Adventure , Crime ",1h 50min,R,Sheldon Lettich 
535,The Dressmaker,7.0 (59k),"Drama , Western , Comedy , Made in Europe ",1h 58min,R,Jocelyn Moorhouse 
536,The Foot Fist Way,6.2 (12k),Comedy ,1h 23min,R,Jody Hill 
537,When a Stranger Calls,6.4 (12k),"Horror , Mystery & Thriller ",1h 37min,R,Fred Walton 
538,The Queen's Corgi,4.8 (6k),"Animation , Comedy , Kids & Family , Made in Europe ",1h 25min,PG,Vincent Kesteloot 
539,Needle in a Timestack,4.8 (1k),"Science-Fiction , Fantasy , Romance , Drama ",1h 51min,R,John Ridley 
540,The Last Descent,5.6,Drama ,1h 45min,PG,Isaac Halasima 
541,Evangelion: 1.0 You Are (Not) Alone,7.6 (23k),"Science-Fiction , Drama , Animation , Action & Adventure ",1h 40min,PG-13,Hideaki Anno 
542,Fear and Desire,5.4 (11k),"Drama , Mystery & Thriller , War & Military , Made in Europe ",1h 2min,NULL,Stanley Kubrick 
543,Romeo & Juliet,10.0,"Romance , Drama , Made in Europe ",1h 58min,PG-13,Carlo Carlei 
544,Finding You,6.3 (4k),"Romance , Drama ",1h 59min,PG,Brian Baugh 
545,6 Days,6.2 (21k),"Mystery & Thriller , History , Action & Adventure , Drama ",1h 35min,R,Toa Fraser 
546,Bigger Stronger Faster*,7.5 (13k),"Documentary , Sport ",1h 46min,PG-13,Chris Bell 
547,Anna,6.4 (23k),"Drama , Made in Europe , Science-Fiction , Mystery & Thriller ",1h 39min,R,Jorge Dorado 
548,The Recruit,6.6 (135k),"Mystery & Thriller , Action & Adventure , Made in Europe ",1h 45min,PG-13,Roger Donaldson 
549,Greenfingers,6.8 (6k),"Drama , Crime , Romance , Comedy ",1h 31min,R,Joel Hershman 
550,Cloudburst,7.1 (2k),"Romance , Drama , Comedy ",1h 33min,NULL,Thom Fitzgerald 
551,Thinner,5.8 (30k),"Horror , Mystery & Thriller , Fantasy ",1h 32min,R,Tom Holland 
552,Disconnect,7.5 (75k),"Mystery & Thriller , Drama ",1h 55min,R,Henry Alex Rubin 
553,Bad Witch,4.0,"Comedy , Horror ",1h 25min,NULL,Victor Fink 
554,Trumbo,7.4 (80k),"Drama , Crime ",2h 4min,R,Jay Roach 
555,Flowers in the Attic,5.7 (10k),"Mystery & Thriller , Drama ",1h 31min,R,Jeffrey Bloom 
556,8 Days to Hell,7.3,Horror ,1h 25min,NULL,Shane Woodson 
557,Red 11,4.7,"Mystery & Thriller , Science-Fiction , Horror ",1h 17min,NULL,Robert Rodriguez 
558,47 Meters Down: Uncaged,5.0 (25k),"Horror , Drama , Mystery & Thriller ",1h 30min,PG-13,Johannes Roberts 
559,Below the Fold,4.0,"Drama , Mystery & Thriller ",1h 32min,R,Clayton Scott 
560,Robot & Frank,7.1 (63k),"Comedy , Drama , Science-Fiction , Crime ",1h 25min,PG-13,Jake Schreier 
561,"Summer Days, Summer Nights",6.3,"Romance , Drama ",2h 4min,NULL,Edward Burns 
562,The Blackwell Ghost,NULL,NULL,NULL,NULL,NULL
563,The Delta Force,5.6 (20k),"Mystery & Thriller , War & Military , Action & Adventure , Drama ",2h 9min,R,Menahem Golan 
564,The Deeper You Dig,5.6 (1k),"Drama , Horror ",1h 35min,NULL,John Adams 
565,Force of Nature,4.5 (10k),"Mystery & Thriller , Action & Adventure , Crime , Drama ",1h 31min,R,NULL
566,Only the Animals,7.0 (5k),"Crime , Mystery & Thriller , Drama ",1h 57min,NULL,Dominik Moll 
567,Magic Trip,6.8 (1k),"Documentary , Music & Musical ",1h 47min,R,Alex Gibney 
568,Girls Just Want to Have Fun,5.9 (12k),"Romance , Comedy , Music & Musical ",1h 27min,PG,Alan Metter 
569,Breaking News in Yuba County,5.7 (5k),"Comedy , Crime , Drama , Mystery & Thriller ",1h 36min,R,Tate Taylor 
570,The Enigma of Arrival,7.4,"Mystery & Thriller , Drama ",1h 54min,NULL,Song Wen 
571,The Hero,6.5 (9k),"Drama , Western , Romance , Comedy ",1h 37min,R,Brett Haley 
572,Benedict Arnold: Hero Betrayed,7.6,Documentary ,2h 5min,NULL,Chris Stearns 
573,Young Sherlock Holmes,6.8 (21k),"Action & Adventure , Fantasy , Mystery & Thriller ",1h 44min,PG-13,Barry Levinson 
574,A Living Dog,5.1,"Mystery & Thriller , Science-Fiction , Action & Adventure ",1h 34min,NULL,Daniel Raboldt 
575,Game 6,5.7 (2k),"Drama , Comedy , Sport ",1h 27min,R,Michael Hoffman 
576,Miami Blues,6.4 (8k),"Mystery & Thriller , Comedy , Crime , Drama ",1h 36min,R,George Armitage 
577,Super Size Me,7.2 (107k),"Documentary , Drama , Comedy ",1h 40min,PG-13,Morgan Spurlock 
578,Eddie Izzard: Dress to Kill,NULL,NULL,NULL,NULL,NULL
579,Gorky Park,6.7 (14k),"Mystery & Thriller , Drama , Crime ",2h 8min,R,Michael Apted 
580,The Sons of Katie Elder,7.1 (17k),Western ,1h 56min,PG-13,Henry Hathaway 
581,Dead End,7.3 (7k),"Drama , Romance , Crime ",1h 33min,NULL,William Wyler 
582,The Price of Coal: Part 1 – Meet the People,NULL,NULL,NULL,NULL,NULL
583,The Namesake,7.5 (20k),Drama ,1h 57min,PG-13,Mira Nair 
584,Soul Plane,4.5 (22k),"Romance , Comedy ",1h 26min,R,Jessy Terrero 
585,Evidence of Blood,6.7 (1k),"Drama , Mystery & Thriller ",1h 49min,PG-13,Andrew Mondshein 
586,Avatar Purusha,7.9,"Comedy , Romance , Fantasy , Horror , Mystery & Thriller ",2h 8min,NULL,Suni 
587,The Debt Collector,5.8 (7k),"Action & Adventure , Comedy ",1h 35min,NULL,Jesse V. Johnson 
588,Planet of the Humans,6.9 (3k),Documentary ,1h 40min,NULL,Jeff Gibbs 
589,Dodsworth,7.8 (9k),"Romance , Drama ",1h 41min,NULL,William Wyler 
590,The Woman,6.0 (23k),"Horror , Drama ",1h 42min,R,Lucky McKee 
591,Trilogy of Terror,6.5 (7k),"Mystery & Thriller , Horror ",1h 12min,NULL,Dan Curtis 
592,Damn Yankees,7.0 (3k),"Fantasy , Sport , Comedy , Romance ",1h 51min,NULL,George Abbott 
593,Dilwale Dulhania Le Jayenge,8.0 (68k),"Drama , Romance ",3h 10min,G,Aditya Chopra 
594,Crazy Love,7.0 (2k),"Romance , Documentary ",1h 32min,PG-13,Dan Klores 
595,Mortal,5.9 (8k),"Fantasy , Mystery & Thriller , Drama , Action & Adventure , Made in Europe ",1h 44min,R,André Øvredal 
596,The Cleaning Lady,5.5 (3k),"Mystery & Thriller , Horror ",1h 30min,R,Jon Knautz 
597,I Melt with You,5.9 (6k),"Mystery & Thriller , Drama ",2h 9min,R,Mark Pellington 
598,The Informer,6.6 (33k),"Mystery & Thriller , Crime , Drama , Action & Adventure ",1h 49min,R,Andrea Di Stefano 
599,Vibes,5.7 (4k),"Romance , Comedy ",1h 39min,PG,Ken Kwapis 
600,Fat City,7.2 (9k),"Drama , Sport ",1h 36min,PG,John Huston 
601,The Town That Dreaded Sundown,6.0 (8k),"Horror , Mystery & Thriller , Crime , Drama ",1h 26min,R,Charles B. Pierce 
602,The Bear,7.7 (17k),"Drama , Made in Europe , Kids & Family ",1h 36min,PG,Jean-Jacques Annaud 
603,We Are Still Here,5.7 (18k),"Horror , Documentary , Made in Europe ",1h 24min,NULL,Ted Geoghegan 
604,Home Sweet Hell,5.5 (15k),"Drama , Mystery & Thriller , Comedy , Crime ",1h 38min,R,Anthony Burns 
605,Bloody Sunday,7.6 (24k),"Drama , Made in Europe , History , War & Military ",1h 47min,R,Paul Greengrass 
606,Spell,5.5 (6k),"Horror , Fantasy , Mystery & Thriller ",1h 31min,R,Mark Tonderai 
607,Night Hunter,5.9 (21k),"Mystery & Thriller , Crime , Drama , Action & Adventure ",1h 35min,R,David Raymond 
608,The Phantom of the Opera,7.5 (18k),Horror ,1h 41min,NULL,Rupert Julian 
609,The Indian in the Cupboard,6.0 (28k),"Fantasy , Drama , Kids & Family ",1h 36min,PG,Frank Oz 
610,The Last King,6.1 (7k),"Drama , War & Military , Action & Adventure , History , Made in Europe ",1h 40min,R,Nils Gaup 
611,Spun,6.7 (38k),"Drama , Comedy , Crime ",1h 42min,R,Jonas Åkerlund 
612,Cheech & Chong's The Corsican Brothers,4.6 (4k),Comedy ,1h 22min,PG,Tommy Chong 
613,Coming 2 America,5.3 (68k),Comedy ,1h 50min,PG-13,Craig Brewer 
614,Rhys Darby: Mystic Time Bird,7.2,Comedy ,1h 23min,NULL,Barry Castagnola 
615,Come to Daddy,6.0 (17k),"Horror , Mystery & Thriller , Comedy ",1h 36min,R,Ant Timpson 
616,Jolt,5.6 (29k),"Mystery & Thriller , Action & Adventure , Comedy , Crime ",1h 31min,R,Tanya Wexler 
617,Shaft,6.0 (76k),"Mystery & Thriller , Action & Adventure , Crime ",1h 39min,R,John Singleton 
618,Futureworld,5.7 (10k),"Science-Fiction , Mystery & Thriller ",1h 48min,PG,Richard T. Heffron 
619,Tumbbad,8.2 (42k),"Horror , Fantasy , Mystery & Thriller , Drama , Made in Europe ",1h 53min,NULL,Rahi Anil Barve 
620,"Yours, Mine & Ours",5.4 (28k),"Comedy , Romance , Fantasy , Kids & Family ",1h 28min,PG,Raja Gosnell 
621,Afternoon Delight,5.7 (10k),"Comedy , Drama ",1h 35min,R,Joey Soloway 
622,Triangle,6.2 (1k),"Mystery & Thriller , Drama , Action & Adventure , Crime ",1h 33min,R,Ringo Lam 
623,Nicholas Nickleby,7.1 (12k),"Drama , Romance ",2h 12min,PG,Douglas McGrath 
624,True Confessions,6.3 (8k),"Crime , Drama ",1h 48min,R,Ulu Grosbard 
625,The Rhythm Section,5.4 (18k),"Mystery & Thriller , Drama , Action & Adventure , Made in Europe ",1h 50min,R,Reed Morano 
626,Awaken,3.3 (1k),"Horror , Mystery & Thriller , Action & Adventure ",1h 35min,R,Mark Atkins 
627,Pusher II,7.3 (21k),"Mystery & Thriller , Action & Adventure , Crime , Drama , Made in Europe ",1h 35min,NULL,Nicolas Winding Refn 
628,Men at Work,5.9 (24k),"Comedy , Crime , Action & Adventure ",1h 50min,PG-13,Emilio Estevez 
629,Prophecy,5.5 (5k),"Science-Fiction , Horror , Mystery & Thriller ",1h 42min,PG,John Frankenheimer 
630,The Brass Teapot,6.3 (15k),"Fantasy , Mystery & Thriller , Comedy ",1h 40min,R,Ramaa Mosley 
631,High Kick Girl!,4.6,Action & Adventure ,1h 21min,NULL,Fuyuhiko Nishi 
632,Dorian Gray,6.2 (64k),"Fantasy , Mystery & Thriller , Drama ",1h 52min,R,Oliver Parker 
633,Intolerance: Love's Struggle Throughout the Ages,7.7 (15k),"Drama , History ",3h 17min,NULL,D.W. Griffith 
634,Not Without My Daughter,6.3 (13k),"Drama , Mystery & Thriller ",1h 56min,PG-13,Brian Gilbert 
635,The Bridge at Remagen,6.7 (9k),"History , War & Military , Action & Adventure , Drama ",1h 52min,R,John Guillermin 
636,My Kid Could Paint That,7.1 (3k),"Documentary , Kids & Family ",1h 23min,PG-13,Amir Bar-Lev 
637,The Joneses,6.4 (40k),"Comedy , Drama , Kids & Family ",1h 35min,R,Derrick Borte 
638,The Three Burials of Melquiades Estrada,7.3 (40k),"Western , Crime , Drama ",2h 1min,R,Tommy Lee Jones 
639,Not Since You,5.4 (1k),"Drama , Romance ",1h 30min,PG-13,Jeff Stephenson 
640,Inbred,5.2 (5k),"Horror , Made in Europe , Comedy ",1h 30min,R,Alex Chandon 
641,Eyes of Laura Mars,6.1 (10k),"Drama , Mystery & Thriller ",1h 44min,R,Irvin Kershner 
642,Elvis & Nixon,6.4 (14k),"Drama , Comedy , History ",1h 26min,R,Liza Johnson 
643,Meet John Doe,7.6 (13k),"Romance , Comedy , Drama ",2h 2min,NULL,Frank Capra 
644,The Wall,6.2 (26k),"Mystery & Thriller , Documentary , War & Military , Action & Adventure , Drama ",1h 30min,R,Doug Liman 
645,Undergods,5.4 (1k),"Fantasy , Science-Fiction , Mystery & Thriller , Drama ",1h 32min,R,Chino Moya 
646,Infinity Chamber,6.2 (10k),"Mystery & Thriller , Science-Fiction ",1h 43min,NULL,Travis Milloy 
647,Blackbird,6.6 (4k),Drama ,1h 38min,R,Roger Michell 
648,Forces of Nature,5.5 (34k),"Romance , Comedy ",1h 45min,PG-13,Bronwen Hughes 
649,Black Sunday,6.8 (7k),"Mystery & Thriller , Crime , Drama ",2h 23min,R,John Frankenheimer 
650,Evangelion: 2.0 You Can (Not) Advance,7.9 (21k),"Science-Fiction , Animation , Action & Adventure , Drama ",1h 52min,NULL,Hideaki Anno 
651,Hector and the Search for Happiness,6.9 (48k),"Drama , Comedy , Made in Europe ",2h 0min,R,Peter Chelsom 
652,On the Borderline,4.8,"Action & Adventure , Drama , Mystery & Thriller ",1h 33min,R,Michael Oblowitz 
653,Apartment 143,5.0 (11k),"Mystery & Thriller , Horror , Made in Europe ",1h 20min,R,Carles Torrens 
654,Brad's Status,6.5 (17k),"Drama , Music & Musical , Comedy ",1h 41min,R,Mike White 
655,Black Box,6.2 (13k),"Horror , Science-Fiction , Mystery & Thriller , Animation ",1h 40min,NULL,Sofya Abramova 
656,Forsaken,6.3 (11k),"Western , Action & Adventure , Drama ",1h 30min,R,Jon Cassar 
657,"Elvira, Mistress of the Dark",6.5 (17k),"Fantasy , Horror , Comedy ",1h 36min,PG-13,James Signorelli 
658,White Tiger,6.1 (4k),"Fantasy , Action & Adventure , War & Military ",1h 45min,NULL,Karen Shakhnazarov 
659,The Stranger,7.3 (26k),"Mystery & Thriller , Crime , Drama ",1h 35min,NULL,Orson Welles 
660,Sher Shivraj,9.5,"Drama , History , Action & Adventure ",2h 32min,NULL,Digpal Lanjekar 
661,The Silencing,6.2 (21k),"Mystery & Thriller , Action & Adventure , Crime ",1h 33min,R,Robin Pront 
662,Uncle Frank,7.3 (19k),"Drama , Comedy ",1h 35min,R,Alan Ball 
663,Await Further Instructions,4.9 (8k),"Science-Fiction , Horror ",1h 31min,R,Johnny Kevorkian 
664,Jamesy Boy,6.2 (5k),"Drama , Romance , Crime ",1h 49min,NULL,Trevor White 
665,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?),7.6 (1k),"Documentary , Music & Musical ",1h 56min,NULL,John Scheinfeld 
666,Win a Date with Tad Hamilton!,5.6 (27k),"Romance , Comedy ",1h 36min,PG-13,Robert Luketic 
667,No Way Out,2.4,"Horror , Mystery & Thriller ",1h 20min,NULL,Joe Hamilton 
668,Giant Little Ones,7.2 (8k),Drama ,1h 33min,R,Keith Behrman 
669,Radioactive,6.2 (17k),"Drama , Romance ",1h 51min,PG-13,Marjane Satrapi 
670,Syrup,5.6 (11k),"Drama , Comedy , Romance ",1h 30min,R,Aram Rappaport 
671,The Shooting,6.5 (5k),"Western , Comedy ",1h 18min,G,Monte Hellman 
672,Be Cool,5.6 (69k),"Comedy , Drama , Romance , Crime , Music & Musical ",2h 3min,PG-13,F. Gary Gray 
673,Street Fighter II: The Animated Movie,7.2 (8k),"Action & Adventure , Animation , Fantasy , Science-Fiction ",1h 39min,PG-13,Gisaburō Sugii 
674,Half Magic,4.6 (1k),"Romance , Comedy ",1h 34min,R,Heather Graham 
675,Sleepover,5.2 (16k),"Comedy , Kids & Family , Romance ",1h 29min,PG,Joe Nussbaum 
676,Croupier,7.0 (21k),"Mystery & Thriller , Made in Europe , Crime , Drama ",1h 34min,R,Mike Hodges 
677,Forever Mine,5.3 (2k),"Romance , Mystery & Thriller , Crime , Drama ",1h 58min,R,Paul Schrader 
678,Ash Is Purest White,7.0 (9k),"Romance , Crime , Drama ",2h 21min,NULL,Jia Zhangke 
679,Up the Junction,NULL,NULL,NULL,NULL,NULL
680,Cousins,6.4 (4k),"Comedy , Romance ",1h 49min,PG-13,Joel Schumacher 
681,The Crickets Dance,6.6,"Romance , Crime , Drama , History , Mystery & Thriller ",1h 32min,PG-13,Veronica Robledo 
682,Bliss,5.9 (4k),"Horror , Drama , Mystery & Thriller ",1h 20min,NULL,Joe Begos 
683,Sardar Udham,8.5 (39k),"Crime , Drama , History ",2h 43min,R,Shoojit Sircar 
684,The Little Foxes,7.9 (11k),"Drama , Romance ",1h 55min,NULL,William Wyler 
685,The Babysitters,5.6 (11k),Drama ,1h 28min,R,David Ross 
686,Superstar,NULL,NULL,NULL,NULL,NULL
687,Doors,3.5 (2k),Science-Fiction ,1h 24min,NULL,Jeff Desom 
688,Desperate Hours,5.4 (7k),"Mystery & Thriller , Action & Adventure , Crime , Drama , Made in Europe ",1h 45min,R,Michael Cimino 
689,Jack N Jill,NULL,NULL,NULL,NULL,NULL
690,Gully,1.7 (18k),"Drama , Crime ",1h 21min,R,Nabil Elderkin 
691,Powder Blue,6.2 (14k),Drama ,1h 46min,R,Timothy Linh Bui 
692,This Beautiful Fantastic,7.0 (11k),"Fantasy , Romance , Comedy , Drama ",1h 40min,PG,Simon Aboud 
693,Bebe's Kids,5.7 (5k),"Comedy , Fantasy , Animation ",1h 12min,PG-13,Bruce W. Smith 
694,Journey's End,6.7 (9k),"Drama , War & Military ",1h 47min,R,Saul Dibb 
695,Close Encounters of the Fifth Kind,6.0 (1k),Documentary ,2h 0min,PG,Michael Mazzola 
696,JCVD,7.1 (38k),"Comedy , Drama , Made in Europe , Action & Adventure , Crime ",1h 36min,R,Mabrouk El Mechri 
697,The Mod Squad,4.3 (9k),"Mystery & Thriller , Action & Adventure , Crime ",1h 32min,R,Scott Silver 
698,The Butcher,5.3,"Mystery & Thriller , Action & Adventure ",1h 46min,R,Jesse V. Johnson 
699,Close Range,5.0 (5k),"Action & Adventure , Crime , Mystery & Thriller ",1h 20min,NULL,Isaac Florentine 
700,The Perfect Game,6.8 (3k),"Drama , Comedy , Kids & Family , Sport ",1h 58min,PG,William Dear 
701,Meteor Moon,2.4,"Science-Fiction , Action & Adventure ",1h 28min,PG,Brian Nowak 
702,The Most Dangerous Game,7.1 (12k),"Mystery & Thriller , Action & Adventure , Horror ",1h 3min,NULL,Irving Pichel 
703,Demon House,5.1 (6k),"Mystery & Thriller , Horror , Documentary ",1h 51min,R,Zak Bagans 
704,Pokémon 3: The Movie,5.9 (13k),"Fantasy , Animation , Action & Adventure , Kids & Family , Science-Fiction ",1h 14min,G,Kunihiko Yuyama 
705,Forbidden Empire,5.2 (5k),"Mystery & Thriller , Fantasy , Horror , Science-Fiction , Made in Europe ",2h 8min,R,Oleg Stepchenko 
706,The Survivors,5.8 (5k),"Comedy , Drama , Crime ",1h 43min,R,Michael Ritchie 
707,Case 39,6.2 (85k),"Mystery & Thriller , Horror ",1h 49min,R,Christian Alvart 
708,The Lost World,7.0 (5k),"Fantasy , Mystery & Thriller , Science-Fiction ",1h 33min,NULL,Harry O. Hoyt 
709,The Salesman,7.7 (59k),"Mystery & Thriller , Drama ",2h 5min,PG-13,Asghar Farhadi 
710,The Trench,6.0 (3k),"History , War & Military , Drama ",1h 38min,NULL,William Boyd 
711,Brittany Runs a Marathon,6.8 (19k),"Drama , Comedy ",1h 43min,R,NULL
712,Runaway,5.8 (13k),"Mystery & Thriller , Science-Fiction , Drama , Action & Adventure , Crime , Made in Europe ",1h 40min,PG-13,Michael Crichton 
713,C.H.U.D.,5.5 (12k),"Science-Fiction , Horror ",1h 37min,R,Douglas Cheek 
714,Danger Close: The Battle of Long Tan,6.8 (12k),"Drama , War & Military , Action & Adventure ",1h 59min,R,Kriv Stenders 
715,Feast of Love,6.6 (16k),"Drama , Romance ",1h 42min,R,Robert Benton 
716,Heal,6.9 (2k),"Documentary , Made in Europe ",1h 48min,NULL,Kelly Noonan 
717,T-34,6.7 (12k),"Drama , War & Military , Action & Adventure ",2h 19min,NULL,Alexey Sidorov 
718,Tango Shalom,5.9,"Drama , Kids & Family , Music & Musical , Comedy ",1h 55min,PG-13,Gabriel Bologna 
719,Grey Owl,6.0 (3k),"Drama , Romance , Western ",1h 57min,R,Richard Attenborough 
720,The Shout,6.6 (4k),"Horror , Drama ",1h 26min,R,Jerzy Skolimowski 
721,Look Away,5.8 (21k),"Mystery & Thriller , Fantasy , Drama , Horror ",1h 43min,R,Assaf Bernstein 
722,Dead Snow 2: Red vs. Dead,6.9 (24k),"Comedy , Horror , Action & Adventure , Made in Europe , Fantasy ",1h 40min,R,Tommy Wirkola 
