,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
225,Tuck Everlasting,6.6 (23k),"Fantasy , Drama , Kids & Family , Romance ",1h 30min,PG,Jay Russell 
226,Becoming Cousteau,7.1 (1k),Documentary ,1h 34min,PG-13,Liz Garbus 
227,Mission Pluto,NULL,NULL,NULL,NULL,NULL
228,Cars 3,6.7 (95k),"Animation , Fantasy , Comedy , Kids & Family , Sport , Drama ",1h 42min,G,Brian Fee 
229,The Parent Trap,7.2 (21k),"Comedy , Kids & Family , Romance ",2h 9min,G,David Swift 
230,Frozen II,6.8 (166k),"Animation , Fantasy , Comedy , Kids & Family ",1h 43min,PG,Chris Buck 
231,Swiss Family Robinson,7.1 (16k),"Action & Adventure , Kids & Family ",2h 6min,G,Ken Annakin 
232,Beauty and the Beast,7.1 (302k),"Romance , Fantasy , Kids & Family ",2h 9min,PG,Bill Condon 
233,Strange Magic,5.7 (11k),"Fantasy , Comedy , Kids & Family , Romance , Animation ",1h 39min,PG,Gary Rydstrom 
234,A Wrinkle in Time,4.2 (44k),"Fantasy , Science-Fiction , Kids & Family ",1h 49min,PG,Ava DuVernay 
235,Stargirl,6.2 (5k),"Drama , Comedy , Romance , Fantasy ",1h 47min,PG,Julia Hart 
236,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.3 (152k),"Fantasy , Kids & Family ",1h 55min,PG,Michael Apted 
237,Mary Poppins Returns,6.7 (85k),"Fantasy , Comedy , Kids & Family , Animation ",2h 10min,PG,Rob Marshall 
238,Finding Dory,7.3 (269k),"Comedy , Kids & Family , Drama , Animation ",1h 37min,PG,Andrew Stanton 
239,Winnie the Pooh,7.1 (24k),"Animation , Comedy , Drama , Kids & Family , Fantasy , Made in Europe ",1h 0min,G,Don Hall 
240,Tarzan,7.3 (222k),"Drama , Romance , Animation , Comedy , Kids & Family , Music & Musical ",1h 28min,G,Chris Buck 
241,Pete's Dragon,6.7 (57k),"Fantasy , Kids & Family , Action & Adventure , Comedy , Drama ",1h 43min,PG,David Lowery 
242,Thumbelina,6.2 (17k),"Animation , Romance , Kids & Family , Fantasy , Made in Europe ",1h 26min,G,Don Bluth 
243,Sister Act 2: Back in the Habit,5.6 (53k),"Comedy , Kids & Family , Music & Musical ",1h 47min,PG,Bill Duke 
244,Operation Dumbo Drop,5.1 (9k),"Comedy , Drama , Kids & Family , War & Military , Action & Adventure ",1h 47min,PG,Simon Wincer 
245,Ice Age: Dawn of the Dinosaurs,6.9 (241k),"Animation , Drama , Fantasy , Comedy , Kids & Family ",1h 36min,PG,Carlos Saldanha 
246,Pinocchio,7.5 (142k),"Animation , Comedy , Kids & Family , Fantasy ",1h 28min,G,Wilfred Jackson 
247,Trevor: The Musical,NULL,NULL,NULL,NULL,NULL
248,Brother Bear,6.8 (108k),"Animation , Comedy , Drama , Kids & Family , Fantasy ",1h 25min,G,Aaron Blaise 
249,Descendants,6.2 (19k),"Fantasy , Comedy , Kids & Family ",1h 52min,G,Kenny Ortega 
250,Aladdin,8.0 (406k),"Animation , Kids & Family , Action & Adventure , Fantasy , Romance , Comedy ",1h 30min,G,Ron Clements 
251,Ernest Saves Christmas,5.6 (11k),"Comedy , Fantasy , Kids & Family ",1h 35min,PG,John R. Cherry III 
252,Home Alone 2: Lost in New York,6.8 (346k),"Comedy , Documentary , Crime , Kids & Family ",2h 0min,PG,Chris Columbus 
253,Togo,7.9 (47k),"Action & Adventure , Kids & Family , Made in Europe , History , Drama ",1h 53min,PG,Ericson Core 
254,Mulan,7.6 (281k),"Animation , War & Military , Drama , Comedy , Kids & Family , Fantasy ",1h 28min,G,Tony Bancroft 
255,The Chronicles of Narnia: Prince Caspian,6.5 (208k),"Fantasy , Action & Adventure , Kids & Family , Made in Europe ",2h 23min,PG,Andrew Adamson 
256,The Brave Little Toaster to the Rescue,NULL,NULL,NULL,NULL,NULL
257,Robin Hood,7.5 (125k),"Kids & Family , Animation , Comedy , Romance ",1h 19min,G,Wolfgang Reitherman 
258,Fantasia,7.7 (95k),"Animation , Kids & Family , Fantasy , Music & Musical ",2h 4min,G,Paul Satterfield 
259,The Princess and the Frog,7.1 (140k),"Romance , Animation , Comedy , Kids & Family , Fantasy ",1h 34min,G,Ron Clements 
260,Frankenweenie,6.9 (104k),"Animation , Comedy , Drama , Kids & Family , Horror , Science-Fiction , Mystery & Thriller ",1h 27min,PG,Tim Burton 
261,The Aristocats,7.1 (100k),"Comedy , Animation , Kids & Family ",1h 15min,G,Wolfgang Reitherman 
262,Fantasia 2000,7.1 (38k),"Animation , Music & Musical , Comedy , Kids & Family , Fantasy ",1h 14min,G,Paul Brizzi 
263,Jack,5.8 (59k),"Drama , Comedy , Fantasy ",1h 53min,PG-13,Francis Ford Coppola 
264,The Sorcerer's Apprentice,6.1 (161k),"Fantasy , Action & Adventure , Kids & Family , Made in Europe ",1h 44min,PG,Jon Turteltaub 
265,Ewoks: The Battle for Endor,5.4 (9k),"Kids & Family , Action & Adventure , Fantasy , Science-Fiction ",1h 40min,G,Ken Wheat 
266,The Princess Diaries 2: Royal Engagement,5.8 (80k),"Romance , Drama , Comedy , Kids & Family ",1h 53min,G,Garry Marshall 
267,Alvin and the Chipmunks: The Road Chip,4.9 (19k),"Animation , Comedy , Kids & Family , Fantasy , Music & Musical ",1h 32min,PG,Walt Becker 
268,The Good Dinosaur,6.7 (113k),"Kids & Family , Action & Adventure , Animation , Drama , Fantasy , Comedy ",1h 33min,PG,Peter Sohn 
269,Around the World in 80 Days,5.8 (89k),"Action & Adventure , Comedy , Kids & Family , Western ",2h 0min,PG,Frank Coraci 
270,Cinderella,6.7 (8k),"Fantasy , Romance , Kids & Family ",1h 28min,G,Robert Iscove 
271,The Lizzie McGuire Movie,5.5 (39k),"Kids & Family , Comedy , Music & Musical , Romance ",1h 34min,PG,Jim Fall 
272,The One and Only Ivan,6.5 (12k),"Comedy , Drama , Fantasy , Animation , Kids & Family ",1h 33min,PG,Thea Sharrock 
273,Inspector Gadget,4.1 (48k),"Action & Adventure , Comedy , Crime , Kids & Family , Science-Fiction ",1h 18min,PG,David Kellogg 
274,Snow White and the Seven Dwarfs,7.6 (196k),"Fantasy , Romance , Animation , Kids & Family , Mystery & Thriller , Drama ",1h 23min,G,David Hand 
275,Chasing Mavericks,7.1 (32k),"Drama , Sport ",1h 57min,PG,Curtis Hanson 
276,Bolt,6.8 (207k),"Animation , Science-Fiction , Fantasy , Comedy , Crime , Drama , Kids & Family ",1h 37min,PG,Chris Williams 
277,Chicken Little,5.7 (91k),"Comedy , Animation , Kids & Family , Fantasy , Science-Fiction ",1h 21min,G,Mark Dindal 
278,The Biggest Little Farm: The Return,7.2,Documentary ,30min,NULL,John Chester 
279,Muppets Haunted Mansion,6.4 (6k),"Comedy , Kids & Family , Fantasy ",52min,PG,Kirk R. Thatcher 
280,White Fang,5.9,"Drama , Action & Adventure , Animation , Kids & Family ",1h 0min,PG,Randal Kleiser 
281,The Little Mermaid,7.6 (257k),"Animation , Fantasy , Comedy , Kids & Family , Romance ",1h 23min,G,John Musker 
282,The Jungle Book,7.6 (176k),"Kids & Family , Animation , Action & Adventure , Comedy , Fantasy ",1h 18min,G,Wolfgang Reitherman 
283,You Again,5.7 (51k),"Romance , Comedy ",1h 45min,PG,Andy Fickman 
284,Queen of Katwe,7.4 (16k),"Drama , Sport ",2h 4min,PG,Mira Nair 
285,Lady and the Tramp,7.3 (133k),"Animation , Comedy , Kids & Family , Romance , Drama ",1h 16min,G,Clyde Geronimi 
286,Artemis Fowl,4.2 (26k),"Fantasy , Science-Fiction , Kids & Family ",1h 34min,PG,Kenneth Branagh 
287,This Magic Moment,NULL,NULL,NULL,NULL,NULL
288,Ice Age: The Meltdown,6.8 (274k),"Comedy , Kids & Family , Fantasy , Animation ",1h 26min,PG,Carlos Saldanha 
289,Dumbo,6.3 (73k),"Fantasy , Kids & Family ",2h 10min,PG,Tim Burton 
290,Life-Size 2,4.6,"Fantasy , Comedy ",1h 21min,NULL,Steven K. Tsuchida 
291,Glory Road,7.2 (45k),"History , Drama , Sport ",1h 58min,PG,James Gartner 
292,Bedknobs and Broomsticks,7.0 (37k),"Comedy , Fantasy , Kids & Family , Animation ",1h 57min,G,Robert Stevenson 
293,The Haunted Mansion,5.0 (48k),"Mystery & Thriller , Fantasy , Horror , Comedy , Kids & Family , Drama ",1h 28min,PG,Rob Minkoff 
294,Dinosaur,6.4 (60k),"Animation , Drama , Kids & Family , Fantasy , Mystery & Thriller , Comedy ",1h 22min,PG,Eric Leighton 
295,Teen Beach Movie,5.8 (11k),"Comedy , Kids & Family , Fantasy ",1h 36min,PG,Jeffrey Hornaday 
296,Bad Boys,NULL,NULL,NULL,NULL,NULL
297,Mack Wrestles,NULL,NULL,NULL,NULL,NULL
298,Burrow,NULL,NULL,NULL,NULL,NULL
299,The Ewok Adventure,5.3 (11k),"Fantasy , Science-Fiction , Kids & Family ",1h 36min,PG,John Korty 
300,Beauty and the Beast,7.4,"Animation , Fantasy , Kids & Family , Science-Fiction , Drama , Romance ",1h 24min,G,Gary Trousdale 
301,Star Wars Biomes,NULL,NULL,NULL,NULL,NULL
302,The Love Bug,6.5 (15k),"Fantasy , Comedy , Kids & Family , Sport ",1h 47min,G,Robert Stevenson 
303,The Sword in the Stone,7.1 (97k),"Animation , Comedy , Kids & Family , Fantasy ",1h 19min,G,Wolfgang Reitherman 
304,Fauci,6.2 (12k),"History , Documentary ",1h 44min,PG-13,Janet Tobias 
305,Jane,7.8 (5k),Documentary ,1h 30min,PG,NULL
306,Empire of Dreams: The Story of the Star Wars Trilogy,NULL,NULL,NULL,NULL,NULL
307,LEGO Star Wars Terrifying Tales,6.1 (2k),"Comedy , Action & Adventure , Fantasy , Horror , Science-Fiction , Kids & Family , Animation ",45min,G,Ken Cunningham 
308,Jungle 2 Jungle,5.1 (24k),"Comedy , Kids & Family ",1h 37min,PG,John Pasquin 
309,The Great Mouse Detective,7.2 (49k),"Mystery & Thriller , Animation , Kids & Family ",1h 14min,G,Burny Mattinson 
310,The Sandlot 2,NULL,NULL,NULL,NULL,NULL
311,Marvel One-Shot: A Funny Thing Happened on the Way to Thor's Hammer,NULL,NULL,NULL,NULL,NULL
312,The Great Muppet Caper,7.1 (15k),"Comedy , Crime , Kids & Family ",1h 37min,G,Jim Henson 
313,Monsters University,7.3 (352k),"Animation , Comedy , Kids & Family , Fantasy , Horror ",1h 50min,G,Dan Scanlon 
314,Treasure Island,6.9 (8k),"Action & Adventure , Kids & Family ",1h 36min,PG,Byron Haskin 
315,Old Yeller,7.3 (13k),"Kids & Family , Action & Adventure , Drama , Western ",1h 23min,G,Robert Stevenson 
316,Explorer: The Last Tepui,6.9,Documentary ,55min,NULL,Renan Ozturk 
317,Oliver & Company,6.6 (48k),"Comedy , Animation , Kids & Family ",1h 13min,G,George Scribner 
318,The Hunchback of Notre Dame,7.0 (154k),"Drama , Romance , Animation , Kids & Family ",1h 31min,G,Gary Trousdale 
319,Star Wars: Galaxy's Edge - Adventure Awaits,5.6,Documentary ,1h 21min,NULL,Christian Lamb 
320,Freaky Friday,6.3 (12k),"Fantasy , Comedy , Kids & Family ",1h 35min,G,Gary Nelson 
321,Flora & Ulysses,6.2 (5k),"Comedy , Kids & Family , Fantasy ",1h 35min,PG,Lena Khan 
322,The Pacifier,5.6 (93k),"Comedy , Action & Adventure , Drama , Kids & Family ",1h 35min,PG,Adam Shankman 
323,Like Mike,5.3 (20k),"Fantasy , Kids & Family , Sport , Comedy ",1h 39min,PG,John Schultz 
324,Herbie Fully Loaded,4.9 (47k),"Romance , Kids & Family , Fantasy , Sport , Comedy ",1h 40min,G,Angela Robinson 
325,Ice Age: Collision Course,5.6 (65k),"Comedy , Kids & Family , Science-Fiction , Fantasy , Romance , Drama , Animation ",1h 35min,PG,Mike Thurmeier 
326,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.2 (43k),"Comedy , Fantasy , Drama , Kids & Family , Made in Europe ",1h 21min,PG,Miguel Arteta 
327,The Rescuers Down Under,6.8 (42k),"Fantasy , Crime , Drama , Animation , Comedy , Kids & Family ",1h 17min,G,Mike Gabriel 
328,Marvel One-Shot: Item 47,NULL,NULL,NULL,NULL,NULL
329,Confessions of a Teenage Drama Queen,4.6 (29k),"Comedy , Kids & Family , Music & Musical , Romance , Made in Europe ",1h 37min,PG,Sara Sugarman 
330,Live in Front of a Studio Audience: The Facts of Life and Diff'rent Strokes,7.8 (1k),Comedy ,1h 1min,PG,James Burrows 
331,Mighty Joe Young,5.7 (29k),"Fantasy , Kids & Family , Mystery & Thriller , Action & Adventure , Made in Europe ",1h 54min,PG,Ron Underwood 
332,Ciao Alberto,NULL,NULL,NULL,NULL,NULL
333,Before the Flood,8.2 (27k),Documentary ,1h 33min,PG,Fisher Stevens 
334,The Fox and the Hound,7.2 (92k),"Action & Adventure , Animation , Drama , Kids & Family ",1h 22min,G,Ted Berman 
335,Ice Age: Continental Drift,6.5 (206k),"Comedy , Drama , Fantasy , Animation , Kids & Family ",1h 28min,PG,Mike Thurmeier 
336,Diary of a Wimpy Kid,5.1 (2k),"Comedy , Animation , Drama , Kids & Family , Fantasy ",58min,PG,Swinton O. Scott III 
337,Eight Below,7.3 (64k),"Drama , Kids & Family ",2h 0min,PG,Frank Marshall 
338,The Many Adventures of Winnie the Pooh,7.5 (35k),"Animation , Comedy , Kids & Family ",1h 14min,G,Wolfgang Reitherman 
339,Muppets Most Wanted,6.4 (34k),"Comedy , Crime , Kids & Family ",1h 52min,PG,James Bobin 
340,Noelle,6.3 (21k),"Comedy , Fantasy , Kids & Family , Romance ",1h 40min,G,Marc Lawrence 
341,The Absent-Minded Professor,6.7 (8k),"Science-Fiction , Sport , Comedy , Kids & Family ",1h 36min,G,Robert Stevenson 
342,Tom and Huck,5.5 (10k),"Action & Adventure , Comedy , Drama , Kids & Family , Romance , Western ",1h 27min,PG,Peter Hewitt 
343,101 Dalmatians,5.7 (110k),"Comedy , Crime , Kids & Family ",1h 38min,G,Stephen Herek 
344,The Game Plan,6.1 (65k),"Comedy , Sport , Kids & Family ",1h 45min,PG,Andy Fickman 
345,Pollyanna,7.4 (10k),"Drama , Kids & Family , Comedy ",2h 14min,G,David Swift 
346,One Hundred and One Dalmatians,7.3 (165k),"Comedy , Animation , Kids & Family ",1h 19min,G,Wolfgang Reitherman 
347,Sleeping Beauty,7.2 (146k),"Fantasy , Comedy , Romance , Animation , Kids & Family , Made in Europe ",1h 15min,G,Clyde Geronimi 
348,Believeland,NULL,NULL,NULL,NULL,NULL
349,Diary of a Wimpy Kid: Dog Days,6.2 (25k),"Comedy , Kids & Family ",1h 34min,PG,David Bowers 
350,Pete's Dragon,6.3 (24k),"Comedy , Animation , Kids & Family , Fantasy ",2h 8min,G,Don Chaffey 
351,Cars 2,6.2 (183k),"Comedy , Kids & Family , Sport , Drama , Crime , Fantasy , Animation , Science-Fiction ",1h 44min,G,John Lasseter 
352,"The Simpsons: The Good, the Bart, and the Loki",NULL,NULL,NULL,NULL,NULL
353,Dumbo,7.2 (130k),"Kids & Family , Animation , Drama , Fantasy ",1h 1min,G,Norman Ferguson 
354,High School Musical 2,4.6,"Kids & Family , Music & Musical , Romance , Comedy , Drama ",1h 51min,G,Kenny Ortega 
355,Newsies,8.3 (2k),"Romance , Drama , Music & Musical ",2h 14min,PG,Brett Sullivan 
356,The Lion King 1½,NULL,NULL,NULL,NULL,NULL
357,Bao,NULL,NULL,NULL,NULL,NULL
358,The Adventures of Ichabod and Mr. Toad,6.9 (15k),"Animation , Horror , Comedy , Kids & Family , Fantasy ",1h 8min,G,James Algar 
359,D. Wade: Life Unexpected,7.3,Documentary ,1h 36min,PG-13,NULL
360,OLIVIA RODRIGO: driving home 2 u (a SOUR film),7.1 (1k),"Music & Musical , Documentary ",1h 16min,PG-13,Stacey Lee 
361,Darby O'Gill and the Little People,7.1 (8k),"Fantasy , Kids & Family , Romance ",1h 30min,G,Robert Stevenson 
362,Home Sweet Home Alone,3.6 (16k),"Comedy , Crime , Kids & Family , Drama , Action & Adventure ",1h 33min,PG,Dan Mazer 
363,Cinderella,7.3 (157k),"Fantasy , Romance , Animation , Kids & Family ",1h 14min,G,Wilfred Jackson 
364,Bambi,7.3 (141k),"Animation , Drama , Kids & Family ",1h 5min,G,David Hand 
365,Kazaam,3.0 (24k),"Fantasy , Comedy , Kids & Family ",1h 33min,PG,Paul Michael Glaser 
366,Lady and the Tramp,6.2 (20k),"Romance , Animation , Drama , Comedy , Kids & Family ",1h 51min,PG,Charlie Bean 
367,Planes,5.7 (44k),"Comedy , Animation , Kids & Family , Sport ",1h 32min,PG,Klay Hall 
368,Race to Witch Mountain,5.7 (59k),"Science-Fiction , Mystery & Thriller , Fantasy , Action & Adventure , Kids & Family ",1h 38min,PG,Andy Fickman 
369,Cheaper by the Dozen 2,5.5 (58k),"Action & Adventure , Comedy , Kids & Family ",1h 34min,PG,Adam Shankman 
370,Under the Helmet: The Legacy of Boba Fett,7.2 (1k),Documentary ,21min,PG,Bradford Burah 
371,High School Musical 3: Senior Year,4.8 (62k),"Drama , Comedy , Romance , Kids & Family , Music & Musical ",1h 47min,G,Kenny Ortega 
372,Clouds,7.5 (9k),"Romance , Drama , Music & Musical ",2h 1min,PG-13,Justin Baldoni 
373,"Honey, I Blew Up the Kid",4.8 (44k),"Comedy , Romance , Science-Fiction , Kids & Family ",1h 29min,PG,Randal Kleiser 
374,G-Force,5.1 (46k),"Fantasy , Action & Adventure , Comedy , Kids & Family , Science-Fiction , Animation ",1h 24min,PG,NULL
375,A Christmas Carol,6.8 (113k),"Fantasy , Made in Europe , Mystery & Thriller , Music & Musical , Animation , Comedy , Kids & Family , Drama ",1h 31min,PG,Robert Zemeckis 
376,Aliens of the Deep,6.3 (3k),"Documentary , Kids & Family ",1h 40min,G,James Cameron 
377,Marvel One-Shot: The Consultant,NULL,NULL,NULL,NULL,NULL
378,The Rescuers,6.9 (63k),"Fantasy , Kids & Family , Animation , Comedy ",1h 17min,G,John Lounsbery 
379,Babes in Toyland,6.1 (4k),"Fantasy , Romance , Comedy , Kids & Family ",1h 41min,G,Jack Donohue 
380,The Santa Clause,6.5 (114k),"Fantasy , Comedy , Drama , Kids & Family ",1h 33min,PG,John Pasquin 
381,DuckTales: The Movie - Treasure of the Lost Lamp,6.8 (26k),"Fantasy , Animation , Comedy , Kids & Family , Made in Europe ",1h 10min,G,Bob Hathcock 
382,Folklore: The Long Pond Studio Sessions,8.3 (3k),"Music & Musical , Documentary , Drama ",1h 46min,PG,Taylor Swift 
383,Home Alone 3,4.5 (115k),"Comedy , Kids & Family , Action & Adventure , Crime ",1h 42min,PG,Raja Gosnell 
384,Adventures in Babysitting,5.9 (3k),"Comedy , Kids & Family ",1h 35min,G,John Schultz 
385,Beverly Hills Chihuahua,3.9 (24k),"Comedy , Romance , Action & Adventure , Kids & Family , Animation , Mystery & Thriller , Drama ",1h 27min,PG,Raja Gosnell 
386,The Muppet Christmas Carol,7.7 (57k),"Comedy , Drama , Fantasy , Kids & Family ",1h 25min,G,Brian Henson 
387,The Apple Dumpling Gang,6.3 (5k),"Western , Comedy , Kids & Family ",1h 40min,G,Norman Tokar 
388,Tangled Ever After,NULL,NULL,NULL,NULL,NULL
389,Four Days in October,NULL,NULL,NULL,NULL,NULL
390,Homeward Bound II: Lost in San Francisco,6.0 (14k),"Comedy , Drama , Kids & Family , Romance ",1h 29min,G,David R. Ellis 
391,D2: The Mighty Ducks,6.0 (40k),"Comedy , Drama , Kids & Family , Sport ",1h 46min,PG,Sam Weisman 
392,That Darn Cat!,6.7 (6k),"Comedy , Drama , Mystery & Thriller , Crime , Kids & Family ",1h 56min,G,Robert Stevenson 
393,ASSEMBLED: The Making of Eternals,7.9,Documentary ,57min,PG,NULL
394,The Lion King II: Simba's Pride,NULL,NULL,NULL,NULL,NULL
395,Underdog,4.7 (21k),"Fantasy , Documentary , Action & Adventure , Comedy , Kids & Family , Science-Fiction ",1h 21min,PG,Frederik Du Chau 
396,The Kid,6.1 (42k),"Fantasy , Kids & Family , Comedy ",1h 44min,PG,Jon Turteltaub 
397,Home on the Range,5.3 (22k),"Animation , Western , Music & Musical , Comedy , Kids & Family ",1h 16min,PG,John Sanford 
398,Godmothered,6.1 (12k),"Fantasy , Kids & Family , Comedy , Drama ",1h 53min,PG,Sharon Maguire 
399,The Big Green,5.5 (10k),"Action & Adventure , Sport , Comedy , Kids & Family ",1h 39min,PG,Holly Goldberg Sloan 
400,Upside-Down Magic,NULL,NULL,NULL,NULL,NULL
401,3 Men and a Little Lady,5.4 (24k),"Comedy , Kids & Family , Romance , Drama ",1h 43min,PG,Emile Ardolino 
402,Garfield: A Tail of Two Kitties,5.0 (42k),"Animation , Comedy , Kids & Family , Fantasy ",1h 22min,PG,Tim Hill 
403,Tinker Bell,NULL,NULL,NULL,NULL,NULL
404,Zapped,5.0 (5k),"Comedy , Kids & Family , Fantasy ",1h 32min,NULL,Peter DeLuise 
405,Step,6.9,"Documentary , Drama ",1h 23min,PG,NULL
406,Z-O-M-B-I-E-S,6.0 (5k),"Fantasy , Romance , Kids & Family ",1h 34min,G,Paul Hoen 
407,Life with Mikey,5.6 (6k),"Comedy , Kids & Family , Made in Europe ",1h 31min,PG,James Lapine 
408,Mr. Magoo,4.0 (15k),"Comedy , Kids & Family ",1h 24min,PG,Stanley Tong 
409,Lemonade Mouth,6.9 (17k),"Kids & Family , Music & Musical , Comedy , Drama ",1h 46min,G,Patricia Riggen 
410,The Computer Wore Tennis Shoes,6.0 (5k),"Drama , Comedy , Kids & Family , Science-Fiction ",1h 31min,G,Robert Butler 
411,Marvel One-Shot: All Hail the King,NULL,NULL,NULL,NULL,NULL
412,The Journey of Natty Gann,7.0 (6k),"Drama , Kids & Family ",1h 41min,PG,Jeremy Kagan 
413,Man of the House,5.2 (9k),"Comedy , Kids & Family ",1h 36min,PG,James Orr 
414,Get a Clue,5.0 (6k),"Kids & Family , Comedy , Crime ",1h 23min,G,Maggie Greenwald 
415,The Sandlot: Heading Home,NULL,NULL,NULL,NULL,NULL
416,Toy Story of Terror!,7.5 (15k),"Fantasy , Comedy , Kids & Family , Horror , Animation ",22min,G,Angus MacLane 
417,Diary of a Wimpy Kid: Rodrick Rules,6.5 (30k),"Comedy , Kids & Family , Animation ",1h 39min,PG,David Bowers 
418,Tall Tale,5.9 (3k),"Western , Kids & Family , Fantasy ",1h 38min,PG,Jeremiah S. Chechik 
419,Drain The Sunken Pirate City,6.3,"History , Documentary ",47min,NULL,Sophie Elwin-Harris 
420,The Three Caballeros,6.3 (13k),"Music & Musical , Animation , Kids & Family , Comedy , Fantasy ",1h 11min,G,Harold Young 
421,Freaky Friday,3.8 (1k),"Comedy , Music & Musical , Kids & Family , Fantasy ",1h 30min,G,Steve Carr 
422,Atlantis: Milo's Return,NULL,NULL,NULL,NULL,NULL
423,Polar Bear,6.9,Documentary ,1h 24min,PG,Jeff Wilson 
424,BURN·E,NULL,NULL,NULL,NULL,NULL
425,Snow Dogs,5.2 (26k),"Comedy , Kids & Family , Sport ",1h 39min,PG,Brian Levant 
426,Pocahontas,6.7 (184k),"Animation , Romance , Drama , Kids & Family , Made in Europe ",1h 18min,G,Eric Goldberg 
427,LEGO Star Wars: The New Yoda Chronicles - Raid on Coruscant,NULL,NULL,NULL,NULL,NULL
428,The Simpsons in Plusaversary,NULL,NULL,NULL,NULL,NULL
429,Escape to Witch Mountain,6.3 (10k),"Fantasy , Science-Fiction , Kids & Family ",1h 37min,G,John Hough 
430,Don't Look Under the Bed,6.7 (3k),"Horror , Fantasy , Comedy , Kids & Family ",1h 33min,PG,Kenneth Johnson 
431,The Island at the Top of the World,6.2 (2k),"Fantasy , Science-Fiction , Kids & Family ",1h 33min,G,Robert Stevenson 
432,Steamboat Willie,NULL,NULL,NULL,NULL,NULL
433,ASSEMBLED: The Making of Hawkeye,8.8,Documentary ,59min,PG-13,Brad Baruh 
434,The Santa Clause 3: The Escape Clause,4.7 (37k),"Comedy , Kids & Family , Fantasy ",1h 28min,G,Michael Lembeck 
435,Starstruck,6.1 (15k),"Romance , Kids & Family , Music & Musical , Comedy ",1h 21min,G,Michael Grossman 
436,Small Fry,NULL,NULL,NULL,NULL,NULL
437,A Kid in King Arthur's Court,4.7 (6k),"Science-Fiction , Fantasy , Romance , Comedy , Kids & Family ",1h 29min,PG,Michael Gottlieb 
438,The Odd Life of Timothy Green,6.6 (46k),"Fantasy , Comedy , Drama , Kids & Family ",1h 45min,PG,Peter Hedges 
439,The Adventures of Huck Finn,6.2 (8k),"Comedy , Drama , Kids & Family ",1h 48min,PG,Stephen Sommers 
440,Hannah Montana: The Movie,4.5 (42k),"Romance , Comedy , Drama , Kids & Family , Music & Musical ",1h 42min,G,Peter Chelsom 
441,Home Alone 4,2.6 (30k),"Kids & Family , Comedy , Crime ",1h 24min,PG,Rod Daniel 
442,Flicka,6.0 (7k),"Drama , Kids & Family ",1h 34min,PG,Michael Mayer 
443,Kronk's New Groove,NULL,NULL,NULL,NULL,NULL
444,Camp Rock,5.1 (33k),"Romance , Comedy , Drama , Kids & Family , Music & Musical , Animation ",1h 30min,G,Matthew Diamond 
445,Tinker Bell and the Legend of the NeverBeast,NULL,NULL,NULL,NULL,NULL
446,Z-O-M-B-I-E-S 2,5.8 (2k),"Romance , Comedy ",1h 24min,NULL,Paul Hoen 
447,Saludos Amigos,6.1 (6k),"Animation , Kids & Family , Fantasy , Comedy ",42min,NULL,Jamie Davidovich 
448,The Simpsons: When Billie Met Lisa,NULL,NULL,NULL,NULL,NULL
449,Feast,8.1,"Drama , Comedy , Horror ",6min,G,Patrick Osborne 
450,Step Into… The Movies with Derek and Julianne Hough,NULL,NULL,NULL,NULL,NULL
451,The Little Mermaid Live!,5.5 (1k),"Comedy , Kids & Family , Fantasy , Romance , Music & Musical ",1h 23min,NULL,Hamish Hamilton 
452,Ice Princess,6.0 (27k),"Comedy , Drama , Kids & Family , Sport ",1h 38min,G,Tim Fywell 
453,Oceans,7.7 (9k),"Documentary , Kids & Family , Drama , Made in Europe ",1h 24min,G,Jacques Perrin 
454,Kim Possible,3.6 (3k),"Comedy , Action & Adventure ",1h 26min,PG,Adam B. Stein 
455,The Santa Clause 2,5.7 (56k),"Fantasy , Comedy , Kids & Family ",1h 44min,G,Michael Lembeck 
456,The Lego Star Wars Holiday Special,6.4 (6k),"Science-Fiction , Animation , Action & Adventure , Comedy , Kids & Family ",44min,G,Ken Cunningham 
457,Diary of a Wimpy Kid: The Long Haul,4.3 (8k),"Comedy , Kids & Family , Animation ",1h 31min,PG,David Bowers 
458,Team Thor: Part 2,NULL,NULL,NULL,NULL,NULL
459,Team Darryl,NULL,NULL,NULL,NULL,NULL
460,Miraculous World : New York – United HeroeZ,NULL,NULL,NULL,NULL,NULL
461,The Nutcracker and the Four Realms,5.5 (33k),"Action & Adventure , Kids & Family , Fantasy ",1h 39min,PG,Joe Johnston 
462,Toy Story That Time Forgot,7.1 (11k),"Comedy , Kids & Family , Fantasy , Animation ",22min,G,Steve Purcell 
463,Brave Little Tailor,NULL,NULL,NULL,NULL,NULL
464,Mars Needs Moms,5.4 (22k),"Animation , Kids & Family , Action & Adventure , Science-Fiction ",1h 28min,PG,Simon Wells 
465,"Honey, We Shrunk Ourselves",4.9 (15k),"Science-Fiction , Action & Adventure , Comedy , Kids & Family ",1h 14min,PG,Dean Cundey 
466,The Ugly Dachshund,6.5 (4k),"Comedy , Drama , Kids & Family ",1h 33min,G,Norman Tokar 
467,Magic Camp,6.3 (4k),"Fantasy , Comedy , Kids & Family ",1h 40min,PG,Mark Waters 
468,Three Little Pigs,NULL,NULL,NULL,NULL,NULL
