,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
468,Soul Plane,4.5 (22k),"Romance , Comedy ",1h 26min,R,Jessy Terrero 
469,Joel Kim Booster: Psychosexual,NULL,NULL,NULL,NULL,NULL
470,The Highwaymen,6.9 (89k),"Mystery & Thriller , Drama , Crime ",2h 12min,R,John Lee Hancock 
471,Things Heard & Seen,5.3 (30k),"Horror , Mystery & Thriller , Drama ",2h 1min,NULL,Shari Springer Berman 
472,The Summit of the Gods,7.5 (4k),"Animation , Drama , Sport , History ",1h 35min,PG,Patrick Imbert 
473,Premonition,5.9 (78k),"Mystery & Thriller , Drama , Fantasy ",1h 36min,PG-13,Mennan Yapo 
474,Prayers for the Stolen,7.3 (1k),Drama ,1h 50min,R,Tatiana Huezo 
475,Countdown,NULL,NULL,NULL,NULL,NULL
476,Under the Shadow,6.8 (27k),"Mystery & Thriller , Horror , War & Military , Drama , Fantasy ",1h 24min,PG-13,Babak Anvari 
477,The Call,6.7 (121k),"Mystery & Thriller , Crime , Drama , Horror , Made in Europe ",1h 34min,R,Brad Anderson 
478,New York Minute,4.9 (23k),"Comedy , Romance , Crime , Kids & Family ",1h 31min,PG,Dennie Gordon 
479,Hypnotic,5.3 (15k),"Mystery & Thriller , Horror , Drama ",1h 28min,NULL,Matt Angel 
480,The Block Island Sound,5.3 (7k),"Science-Fiction , Horror , Mystery & Thriller ",1h 43min,NULL,Kevin McManus 
481,Unknown,6.8 (260k),"Mystery & Thriller , Action & Adventure , Made in Europe ",1h 53min,PG-13,Jaume Collet-Serra 
482,Sword of Trust,6.3 (3k),"Comedy , Drama ",1h 28min,R,Lynn Shelton 
483,Lagaan: Once Upon a Time in India,8.1 (111k),"Drama , Romance , Sport ",3h 44min,PG,Ashutosh Gowariker 
484,Everything Must Go,6.4 (50k),"Drama , Romance , Comedy ",1h 37min,R,Dan Rush 
485,The Babysitter,6.4 (86k),"Horror , Comedy ",1h 25min,R,McG 
486,Dave Chappelle: The Closer,8.0 (25k),Comedy ,1h 12min,NULL,Stan Lathan 
487,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,7.9,Documentary ,1h 42min,NULL,Suzanne Joe Kai 
488,Stowaway,5.6 (44k),"Mystery & Thriller , Drama , Science-Fiction ",1h 57min,PG-13,Joe Penna 
489,Five Feet Apart,7.2 (62k),"Drama , Romance ",1h 56min,PG-13,Justin Baldoni 
490,After We Fell,4.6 (12k),"Romance , Drama ",1h 39min,R,Castille Landon 
491,Self/less,6.5 (98k),"Mystery & Thriller , Science-Fiction , Action & Adventure , Drama ",1h 57min,PG-13,Tarsem Singh 
492,The Wandering Earth,5.9 (30k),"Science-Fiction , Action & Adventure , Mystery & Thriller , Drama ",2h 6min,PG-13,Frant Gwo 
493,There's Someone Inside Your House,4.8 (14k),"Horror , Mystery & Thriller ",1h 36min,NULL,Patrick Brice 
494,Procession,7.2 (1k),Documentary ,1h 58min,R,Robert Greene 
495,The Starling,6.3 (12k),"Drama , Fantasy , Comedy ",1h 42min,PG-13,Theodore Melfi 
496,The Old Ways,5.4 (5k),"Fantasy , Mystery & Thriller , Drama , Horror ",1h 30min,R,Christopher Alender 
497,The Wrong Missy,5.7 (38k),"Romance , Comedy ",1h 29min,R,Tyler Spindel 
498,Tears of the Sun,6.6 (121k),"Drama , War & Military , Action & Adventure , Mystery & Thriller ",2h 1min,R,Antoine Fuqua 
499,The Fundamentals of Caring,7.3 (71k),"Comedy , Drama ",1h 37min,R,Rob Burnett 
500,Bad Genius,7.6 (20k),"Comedy , Drama , Crime , Mystery & Thriller ",2h 10min,PG-13,Nattawut Poonpiriya 
501,The Contractor,NULL,NULL,NULL,NULL,NULL
502,Pokémon the Movie: Secrets of the Jungle,6.4 (1k),"Animation , Action & Adventure , Kids & Family , Fantasy , Science-Fiction ",1h 39min,NULL,Tetsuo Yajima 
503,Berlin Syndrome,6.2 (24k),"Horror , Mystery & Thriller , Drama ",1h 56min,R,Cate Shortland 
504,Velvet Buzzsaw,5.7 (60k),"Mystery & Thriller , Horror , Comedy ",1h 53min,R,Dan Gilroy 
505,The White Tiger,7.1 (58k),"Drama , Crime ",2h 5min,R,Ramin Bahrani 
506,Mirai,7.0 (14k),"Fantasy , Animation , Drama , Kids & Family ",1h 38min,PG,Mamoru Hosoda 
507,The Railway Man,7.1 (40k),"History , Drama , Made in Europe , Romance , War & Military ",1h 56min,R,Jonathan Teplitzky 
508,Polar,6.3 (87k),"Drama , Crime , Mystery & Thriller , Action & Adventure , Made in Europe ",1h 58min,R,Jonas Åkerlund 
509,Veronica,6.2 (40k),Horror ,1h 45min,R,Paco Plaza 
510,The Cave,5.1 (38k),"Horror , Mystery & Thriller , Action & Adventure , Science-Fiction , Made in Europe ",1h 37min,PG-13,Bruce Hunt 
511,She's Gotta Have It,6.7 (14k),"Romance , Comedy ",1h 24min,R,Spike Lee 
512,Love & Gelato,NULL,NULL,NULL,NULL,NULL
513,The Trip 6,3.1,Comedy ,1h 37min,NULL,Rodrigo Triana 
514,Space Sweepers,6.5 (24k),"Fantasy , Science-Fiction , Action & Adventure , Drama ",2h 16min,R,Jo Sung-hee 
515,Mean Girls 2,4.1 (23k),Comedy ,1h 36min,PG-13,Melanie Mayron 
516,Dolemite Is My Name,7.2 (59k),"Drama , Comedy ",1h 58min,R,Craig Brewer 
517,Home Again,5.8 (32k),"Romance , Comedy , Drama ",1h 37min,PG-13,Hallie Meyers-Shyer 
518,Icarus,7.9 (48k),"Documentary , Sport , Mystery & Thriller ",2h 1min,NULL,Bryan Fogel 
519,The Getaway King,6.5 (1k),"Drama , Action & Adventure , Comedy , Crime ",1h 40min,NULL,Mateusz Rakowicz 
520,In the Tall Grass,5.4 (54k),"Drama , Mystery & Thriller , Science-Fiction , Horror ",1h 42min,NULL,Vincenzo Natali 
521,Jackass Presents: Bad Grandpa .5,6.3,Comedy ,1h 26min,PG-13,Jeff Tremaine 
522,SAS: Red Notice,5.2 (17k),"Action & Adventure , Mystery & Thriller ",2h 4min,R,Magnus Martens 
523,#Alive,6.3 (37k),"Mystery & Thriller , Horror , Action & Adventure , Drama ",1h 48min,NULL,Cho Il 
524,Da 5 Bloods,6.5 (50k),"Drama , War & Military ",2h 36min,R,Spike Lee 
525,The Lovebirds,6.0 (25k),"Romance , Mystery & Thriller , Action & Adventure , Comedy , Crime ",1h 26min,R,Michael Showalter 
526,The Laundromat,6.3 (49k),"Crime , Drama , History , Comedy ",1h 36min,R,Steven Soderbergh 
527,Restless,5.8 (3k),"Mystery & Thriller , Action & Adventure , Crime ",1h 35min,R,NULL
528,Snoop Dogg's F*cn Around Comedy Special,NULL,NULL,NULL,NULL,NULL
529,Fistful of Vengeance,4.4 (6k),"Crime , Drama , Fantasy , Action & Adventure ",1h 34min,R,Roel Reiné 
530,Between Two Ferns: The Movie,6.1 (31k),Comedy ,1h 22min,NULL,Scott Aukerman 
531,Kiss the Ground,8.2 (6k),Documentary ,1h 25min,NULL,Rebecca Harrell Tickell 
532,Charlie Says,5.9 (4k),"Drama , Crime , Documentary ",1h 44min,R,Mary Harron 
533,Ben & Jody,8.0,"Action & Adventure , Drama , Fantasy , Mystery & Thriller ",1h 54min,NULL,Angga Dwimas Sasongko 
534,Taylor Tomlinson: Look at You,7.3 (1k),"Comedy , Documentary ",1h 0min,NULL,Kristian Mercado 
535,Toolsidas Junior,7.5 (1k),"Drama , Kids & Family , Sport ",2h 10min,NULL,Mridul 
536,David Spade: Nothing Personal,5.8,"Comedy , Documentary ",1h 6min,NULL,Ryan Polito 
537,Brazen,4.1 (11k),"Mystery & Thriller , Crime , Drama , Romance ",1h 34min,NULL,Monika Mitchell 
538,A Babysitter's Guide to Monster Hunting,5.4 (4k),"Fantasy , Kids & Family , Comedy ",1h 34min,PG,Rachel Talalay 
539,CBI 5: The Brain,6.3 (1k),"Mystery & Thriller , Crime ",2h 43min,NULL,K. Madhu 
540,Radium Girls,6.2 (1k),"Drama , History ",1h 42min,NULL,Ginny Mohler 
541,Legend of the Guardians: The Owls of Ga'Hoole,6.9 (82k),"Fantasy , Drama , Kids & Family , Mystery & Thriller , War & Military , Animation , Action & Adventure ",1h 40min,PG,Zack Snyder 
542,Night Teeth,5.6 (17k),"Fantasy , Horror , Mystery & Thriller , Comedy , Action & Adventure , Crime , Drama ",1h 47min,NULL,Adam Randall 
543,Croupier,7.0 (21k),"Mystery & Thriller , Made in Europe , Crime , Drama ",1h 34min,R,Mike Hodges 
544,Before I Wake,6.2 (45k),"Mystery & Thriller , Drama , Fantasy , Horror ",1h 37min,PG-13,Mike Flanagan 
545,Don,7.6 (3k),"Comedy , Romance , Action & Adventure ",2h 44min,NULL,Cibi Chakaravarthi 
546,IO,4.7 (33k),"Science-Fiction , Drama , Romance ",1h 36min,PG-13,Jonathan Helpert 
547,After We Collided,5.0 (30k),"Drama , Romance ",1h 45min,R,Roger Kumble 
548,Mudbound,7.4 (47k),"Drama , War & Military ",2h 15min,R,Dee Rees 
549,Hostel: Part III,NULL,NULL,NULL,NULL,NULL
550,The Long Riders,6.9 (11k),"Western , Crime ",1h 39min,R,Walter Hill 
551,He Never Died,6.3 (20k),"Drama , Comedy , Fantasy , Horror , Mystery & Thriller ",1h 39min,R,Jason Krawczyk 
552,Ophelia,6.6 (10k),"Drama , Romance , History , Mystery & Thriller , War & Military ",1h 46min,PG-13,Claire McCarthy 
553,The Wind,5.5 (8k),"Mystery & Thriller , Western , Horror ",1h 26min,R,Emma Tammi 
554,American Pie Presents: Girls' Rules,NULL,NULL,NULL,NULL,NULL
555,Avengement,6.5 (15k),"Action & Adventure , Crime , Mystery & Thriller ",1h 30min,NULL,Jesse V. Johnson 
556,To All the Boys I've Loved Before,7.1 (101k),"Comedy , Drama , Romance ",1h 40min,PG-13,Susan Johnson 
557,Circle,6.0 (52k),"Mystery & Thriller , Drama , Horror , Science-Fiction , Made in Europe ",1h 27min,NULL,Mario Miscione 
558,The Red Sea Diving Resort,6.6 (28k),"Mystery & Thriller , Drama , History ",2h 10min,R,Gideon Raff 
559,King of Thieves,5.5 (14k),"Drama , Crime , History ",1h 48min,R,James Marsh 
560,The Smurfs,5.4 (89k),"Fantasy , Comedy , Kids & Family , Animation ",1h 43min,PG,Raja Gosnell 
561,Long Story Short,6.5 (4k),"Fantasy , Comedy , Romance ",1h 30min,R,Josh Lawson 
562,A Bad Moms Christmas,5.6 (49k),Comedy ,1h 44min,R,Jon Lucas 
563,Buster's Mal Heart,6.2 (10k),"Drama , Mystery & Thriller , Crime ",1h 36min,NULL,Sarah Adina Smith 
564,Blood Red Sky,6.1 (44k),"Action & Adventure , Fantasy , Horror , Mystery & Thriller ",2h 1min,NULL,Peter Thorwarth 
565,Aziz Ansari: Nightclub Comedian,7.0 (2k),Comedy ,29min,R,Aziz Ansari 
566,1BR,5.8 (11k),"Horror , Mystery & Thriller , Drama ",1h 30min,NULL,David Marmor 
567,We the Animals,6.9 (4k),Drama ,1h 34min,R,Jeremiah Zagar 
568,The God Committee,5.8 (3k),"Mystery & Thriller , Drama ",1h 38min,NULL,Austin Stark 
569,Malevolent,4.8 (13k),"Horror , Mystery & Thriller ",1h 29min,NULL,Olaf de Fleur Johannesson 
570,Eddie Murphy Raw,7.6 (19k),"Comedy , Documentary ",1h 33min,R,Robert Townsend 
571,Silverton Siege,6.2 (3k),"Crime , Drama , Action & Adventure , Mystery & Thriller ",1h 40min,PG-13,"Mandlakayise Walter Dube, Jr. "
572,The Texas Chainsaw Massacre: The Beginning,5.8 (72k),"Horror , Mystery & Thriller , Documentary ",1h 31min,R,Jonathan Liebesman 
573,Replicas,5.5 (37k),"Science-Fiction , Mystery & Thriller , Drama ",1h 47min,PG-13,Jeffrey Nachmanoff 
574,Cargo,6.3 (42k),"Mystery & Thriller , Science-Fiction , Drama , Horror ",1h 45min,NULL,Ben Howling 
575,Rumor Has It...,5.5 (58k),"Comedy , Drama , Romance ",1h 37min,PG-13,Rob Reiner 
576,Gangubai Kathiawadi,7.0 (49k),"Drama , Crime ",2h 37min,NULL,Sanjay Leela Bhansali 
577,Everybody Knows,6.9 (34k),"Drama , Crime , Mystery & Thriller , Made in Europe ",2h 12min,R,Asghar Farhadi 
578,Black Mirror: Bandersnatch,7.1 (124k),"Science-Fiction , Mystery & Thriller , Drama , Fantasy ",1h 33min,R,David Slade 
579,A-X-L,NULL,"Action & Adventure , Drama , Kids & Family , Science-Fiction , Mystery & Thriller ",1h 35min,PG-13,NULL
580,Crip Camp: A Disability Revolution,7.7 (7k),"Documentary , History ",1h 47min,R,Nicole Newnham 
581,The Boy Who Harnessed the Wind,7.6 (37k),"Drama , History ",1h 53min,NULL,Chiwetel Ejiofor 
582,I Now Pronounce You Chuck & Larry,5.9 (147k),"Comedy , Romance ",1h 55min,PG-13,Dennis Dugan 
583,Ricky Gervais: Humanity,8.0 (19k),Comedy ,1h 19min,R,John L. Spencer 
584,The Strangers: Prey at Night,5.2 (30k),"Mystery & Thriller , Horror ",1h 25min,NULL,Johannes Roberts 
585,Beasts of No Nation,7.7 (80k),"Drama , War & Military ",2h 17min,R,Cary Joji Fukunaga 
586,1922,6.2 (62k),"Drama , Documentary , Horror , Mystery & Thriller , Crime ",1h 42min,NULL,Zak Hilditch 
587,Someone Great,6.1 (22k),"Romance , Comedy ",1h 32min,R,Jennifer Kaytin Robinson 
588,The Prom,5.9 (26k),"Comedy , Drama , Music & Musical , Romance ",2h 10min,PG-13,Ryan Murphy 
589,The Hall: Honoring the Greats of Stand-Up,6.2,Comedy ,1h 10min,NULL,Marty Callner 
590,Girl,7.1 (14k),"Drama , Made in Europe ",1h 45min,R,Lukas Dhont 
591,Robin Robin,7.2 (1k),"Animation , Comedy , Kids & Family ",30min,G,Daniel Ojari 
592,David Attenborough: A Life on Our Planet,8.9 (31k),Documentary ,1h 23min,PG,Keith Scholey 
593,Dreamer: Inspired By a True Story,6.8 (13k),"Drama , Kids & Family , Sport , Fantasy ",1h 46min,PG,İpek Karan 
594,"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.1 (19k),"Action & Adventure , Drama , Fantasy ",1h 36min,PG-13,Yuen Woo-ping 
595,Intrusion,5.2 (15k),"Mystery & Thriller , Drama ",1h 32min,NULL,Adam Salky 
596,Last Breath,7.7 (5k),"Documentary , Made in Europe ",1h 25min,NULL,Alex Parkinson 
597,Klaus,8.1 (141k),"Fantasy , Kids & Family , Animation , Comedy , Made in Europe ",1h 36min,PG,Sergio Pablos 
598,Richard Pryor: Live in Concert,8.1 (5k),"Comedy , Documentary ",1h 18min,R,Jeff Margolis 
599,Metallica: Through the Never,7.1 (17k),Music & Musical ,1h 33min,R,Nimród Antal 
600,Ravenous,5.8 (9k),"Horror , Science-Fiction , Animation , Mystery & Thriller , Action & Adventure , Drama , Documentary ",1h 43min,NULL,Robin Aubert 
601,Jana Gana Mana,8.4 (5k),"Mystery & Thriller , Drama , Crime ",2h 42min,NULL,Dijo Jose Antony 
602,Ip Man 4: The Finale,7.0 (31k),"Drama , Action & Adventure , History ",1h 33min,PG,Wilson Yip 
603,Jim Gaffigan: Comedy Monster,6.8 (1k),Comedy ,1h 10min,NULL,Jim Gaffigan 
604,A Cop Movie,7.0 (1k),"Drama , Documentary , Action & Adventure , Crime , Mystery & Thriller ",1h 47min,R,Alonso Ruizpalacios 
605,Team Foxcatcher,7.3 (6k),"Documentary , Sport , Crime , History ",1h 31min,NULL,Jon Greenhalgh 
606,Trust No One: The Hunt for the Crypto King,6.3 (4k),"Crime , Documentary ",1h 30min,R,Luke Sewell 
607,Red Joan,6.4 (12k),"Mystery & Thriller , Drama , History , Romance ",1h 41min,R,Trevor Nunn 
608,Jack and Jill,3.3 (83k),"Comedy , Horror ",1h 31min,PG,Dennis Dugan 
609,Bāhubali 2: The Conclusion,8.2 (93k),"Fantasy , Drama , Action & Adventure ",2h 48min,NULL,S. S. Rajamouli 
610,Private Life,7.2 (19k),"Comedy , Drama ",2h 4min,R,Tamara Jenkins 
611,The Take,6.3 (43k),"Action & Adventure , Drama , Crime , Mystery & Thriller ",1h 32min,R,James Watkins 
612,Love Hard,6.3 (49k),"Comedy , Romance ",1h 44min,NULL,Hernán Jiménez 
613,Paradise Hills,5.3 (22k),"Fantasy , Science-Fiction , Mystery & Thriller , Made in Europe ",1h 35min,NULL,Alice Waddington 
614,Skins,6.1 (5k),"Drama , Comedy , Fantasy , Made in Europe ",1h 18min,NULL,Eduardo Casanova 
615,Silenced,8.0 (16k),Drama ,2h 5min,NULL,Hwang Dong-hyuk 
616,Friends with Money,5.8 (30k),"Romance , Drama , Comedy ",1h 28min,R,Nicole Holofcener 
617,Malcolm & Marie,6.6 (36k),"Drama , Romance ",1h 46min,R,Sam Levinson 
618,Marmaduke,4.2 (2k),"Animation , Comedy ",1h 28min,NULL,Mark A.Z. Dippé 
619,A Farewell to Ozark,NULL,NULL,NULL,NULL,NULL
620,Anon,6.1 (42k),"Science-Fiction , Action & Adventure , Crime , Mystery & Thriller , Drama , Made in Europe ",1h 40min,R,Andrew Niccol 
621,The Game Changers,7.8 (19k),Documentary ,1h 28min,NULL,Louie Psihoyos 
622,Larva Pendant,NULL,NULL,NULL,NULL,NULL
623,Cosmic Sin,2.5 (12k),"Action & Adventure , Science-Fiction ",1h 28min,R,Edward Drake 
624,The Forest,4.8 (42k),"Mystery & Thriller , Horror , Fantasy , Science-Fiction , Drama ",1h 35min,R,Jason Zada 
625,Jimmy Carr: His Dark Material,7.1 (4k),Comedy ,59min,NULL,Brian Klein 
626,Hold the Dark,5.6 (36k),"Mystery & Thriller , Action & Adventure , Drama , Horror ",2h 5min,NULL,Jeremy Saulnier 
627,Get on Up,6.9 (24k),"Drama , Music & Musical ",2h 19min,PG-13,Tate Taylor 
628,A Futile and Stupid Gesture,6.7 (16k),Comedy ,1h 41min,NULL,David Wain 
629,I Am Michael,5.6 (5k),"Drama , Romance ",1h 38min,NULL,Justin Kelly 
630,Britney vs. Spears,6.4 (6k),"Documentary , Music & Musical ",1h 33min,NULL,Erin Lee Carr 
631,Geronimo: An American Legend,6.5 (11k),"Western , Drama , History ",1h 55min,PG-13,Walter Hill 
632,The Zookeeper's Wife,7.0 (42k),"Drama , History , War & Military ",2h 6min,PG-13,Niki Caro 
633,When We First Met,6.4 (48k),"Comedy , Romance , Fantasy ",1h 37min,PG-13,Ari Sandel 
634,Minnal Murali,8.1 (24k),"Comedy , Drama , Fantasy , Science-Fiction , Action & Adventure ",2h 38min,NULL,Basil Joseph 
635,F*ck Love Too,3.8,"Romance , Comedy ",1h 32min,NULL,Aram van de Rest 
636,Through My Window,5.4 (8k),"Romance , Comedy , Drama ",1h 52min,R,Marçal Forés 
637,Death to 2021,6.3 (14k),Comedy ,1h 0min,NULL,Jack Clough 
638,Close,5.7 (24k),"Mystery & Thriller , Action & Adventure , Drama ",1h 35min,R,Rosane Gurgel 
639,Batman: The Killing Joke,6.4 (55k),"Crime , Animation , Action & Adventure , Drama , Mystery & Thriller ",1h 12min,R,Sam Liu 
640,Katt Williams: World War III,4.5,Comedy ,59min,NULL,NULL
641,Wine Country,5.4 (21k),"Comedy , Drama ",1h 43min,R,Amy Poehler 
642,Empire State,5.2 (21k),"Drama , Mystery & Thriller , Action & Adventure , Crime , Made in Europe ",1h 34min,R,Dito Montiel 
643,Schumacher,7.4 (21k),"Sport , Documentary ",1h 52min,NULL,Vanessa Nöcker 
644,The Silence,5.3 (44k),"Horror , Mystery & Thriller , Fantasy , Drama , Science-Fiction , Made in Europe ",1h 30min,PG-13,John R. Leonetti 
645,The Kindergarten Teacher,6.7 (15k),"Drama , Mystery & Thriller , Made in Europe ",1h 36min,R,Sara Colangelo 
646,Spenser Confidential,6.2 (85k),"Crime , Action & Adventure , Drama , Mystery & Thriller , Comedy ",1h 51min,R,Peter Berg 
647,"I, Frankenstein",5.1 (80k),"Mystery & Thriller , Horror , Action & Adventure , Fantasy , Science-Fiction ",1h 32min,PG-13,Stuart Beattie 
648,Mixtape,6.6 (3k),"Comedy , Kids & Family , Romance , Drama ",1h 34min,NULL,Valerie Weiss 
649,Kingdom: Ashin of the North,7.2 (4k),"Action & Adventure , Drama , Fantasy , Horror , Mystery & Thriller ",1h 32min,NULL,Kim Seong-hun 
650,No Direction Home: Bob Dylan,NULL,NULL,NULL,NULL,NULL
651,Sleight,5.9 (8k),"Mystery & Thriller , Science-Fiction , Action & Adventure , Crime , Drama ",1h 29min,R,J.D. Dillard 
652,American Factory,7.4 (21k),Documentary ,1h 51min,NULL,Steven Bognar 
653,Fever Dream,5.4 (1k),"Horror , Mystery & Thriller , Drama ",1h 33min,R,Claudia Llosa 
654,Beckett,5.6 (25k),"Mystery & Thriller , Action & Adventure , Crime , Drama ",1h 49min,R,Ferdinando Cito Filomarino 
655,Midnight Sun,6.6 (30k),"Drama , Romance , Made in Europe ",1h 31min,PG-13,Scott Speer 
656,Calibre,6.8 (28k),"Mystery & Thriller , Drama ",1h 41min,NULL,Matt Palmer 
657,Joan Didion: The Center Will Not Hold,7.4 (2k),Documentary ,1h 32min,NULL,Griffin Dunne 
658,See You Yesterday,5.2 (10k),"Drama , Action & Adventure , Crime , Science-Fiction , Mystery & Thriller ",1h 26min,NULL,Stefon Bristol 
659,Collateral Beauty,6.7 (99k),"Romance , Drama ",1h 37min,PG-13,David Frankel 
660,The Pirates: The Last Royal Treasure,6.0 (3k),"Action & Adventure , Comedy , History ",2h 6min,NULL,Kim Joung-hoon 
661,The Two Popes,7.6 (121k),"Drama , Comedy , History ",2h 5min,PG-13,Fernando Meirelles 
662,Bright,6.3 (185k),"Mystery & Thriller , Fantasy , Action & Adventure , Science-Fiction , Crime ",1h 57min,R,David Ayer 
663,The Big Wedding,5.6 (49k),"Comedy , Drama , Romance ",1h 30min,R,Justin Zackham 
664,Prey,4.3 (7k),"Drama , Mystery & Thriller ",1h 27min,NULL,Thomas Sieben 
665,Who Am I,7.5 (55k),"Mystery & Thriller , Made in Europe , Crime , Drama , Science-Fiction ",1h 45min,NULL,Baran bo Odar 
666,Texas Chainsaw 3D,4.8 (49k),"Horror , Mystery & Thriller ",1h 32min,R,John Luessenhop 
667,Fyre,7.2 (44k),"Documentary , Crime , Music & Musical ",1h 38min,NULL,Chris Smith 
668,Mary Magdalene,5.9 (10k),Drama ,2h 0min,R,Garth Davis 
669,Advantageous,6.2 (5k),"Science-Fiction , Drama , Kids & Family ",1h 32min,NULL,Jennifer Phang 
670,Diana: The Musical,4.2 (1k),"Music & Musical , Romance , Drama , History ",1h 57min,PG-13,Christopher Ashley 
671,The Humans & the Mongoose,5.4,"Comedy , Fantasy , Horror ",2h 0min,NULL,Sherif Arafa 
672,Gifted Hands: The Ben Carson Story,7.6 (10k),Drama ,1h 26min,NULL,Thomas Carter 
673,Yes Day,5.7 (23k),"Comedy , Kids & Family ",1h 26min,PG,Miguel Arteta 
674,Handsome Devil,7.0 (14k),"Drama , Sport , Comedy , Made in Europe ",1h 35min,NULL,John Butler 
675,Ali Wong: Don Wong,6.6 (2k),Comedy ,59min,R,Nahnatchka Khan 
676,The Rite,6.0 (97k),"Mystery & Thriller , Horror , Drama ",1h 54min,PG-13,Mikael Håfström 
677,Kedibone,4.8,Drama ,1h 34min,NULL,Thomas Gumede 
678,Death at a Funeral,5.6 (49k),"Comedy , Drama ",1h 32min,R,Neil LaBute 
679,Pray Away,6.5 (2k),Documentary ,1h 41min,PG-13,Kristine Stolakis 
680,The Wasteland,4.6 (3k),"Horror , Mystery & Thriller , Drama ",1h 31min,NULL,NULL
681,Shiny_Flakes: The Teenage Drug Lord,7.3 (4k),"Crime , Documentary ",1h 36min,NULL,Eva Müller 
682,The Best of Enemies,7.3 (16k),"Drama , History ",2h 13min,PG-13,Robin Bissell 
683,The River Runner,6.9 (1k),"Action & Adventure , Documentary ",1h 26min,NULL,Rush Sturges 
684,Little Italy,5.7 (14k),"Comedy , Romance ",1h 42min,R,Donald Petrie 
685,Blue Jay,7.2 (17k),"Drama , Romance ",1h 25min,NULL,Alexandre Lehmann 
686,Dumplin',6.5 (33k),"Comedy , Drama ",1h 50min,PG-13,Anne Fletcher 
687,Death Note,4.5 (83k),"Fantasy , Horror , Mystery & Thriller , Action & Adventure , Crime , Drama ",1h 41min,NC-17,Adam Wingard 
688,The Boss Baby: Get That Baby!,NULL,NULL,NULL,NULL,NULL
689,Tau,5.8 (31k),"Science-Fiction , Mystery & Thriller , Horror ",1h 37min,R,Federico D'Alessandro 
690,Mr. Peabody & Sherman,6.8 (69k),"Animation , Science-Fiction , Romance , Comedy , Kids & Family , Fantasy , History ",1h 32min,PG,Rob Minkoff 
691,Bruised,6.1 (14k),"Drama , Sport , Mystery & Thriller ",2h 9min,R,Halle Berry 
692,Goon: Last of the Enforcers,5.8 (13k),"Comedy , Sport ",1h 41min,R,Jay Baruchel 
693,Suffragette,6.9 (41k),"Drama , History ",1h 46min,PG-13,Sarah Gavron 
694,ARQ,6.3 (38k),"Mystery & Thriller , Action & Adventure , Science-Fiction ",1h 28min,R,Tony Elliott 
695,Moxie,6.7 (24k),"Comedy , Drama , Music & Musical ",1h 51min,PG-13,Amy Poehler 
696,Strange Weather,6.0 (1k),Drama ,1h 35min,R,Katherine Dieckmann 
697,Skylines,4.7 (8k),"Science-Fiction , Action & Adventure ",1h 53min,R,Liam O'Donnell 
698,The Sleepover,5.6 (10k),"Action & Adventure , Comedy , Kids & Family ",1h 44min,NULL,Trish Sie 
699,Dick Johnson Is Dead,7.4 (6k),"Documentary , Drama ",1h 29min,PG-13,Kirsten Johnson 
700,Captain Underpants: Epic Choice-o-rama,6.4,"Fantasy , Action & Adventure , Comedy , Kids & Family , Science-Fiction , Animation ",37min,NULL,Todd Grimes 
701,Mascots,5.8 (7k),Comedy ,1h 29min,NULL,Christopher Guest 
702,Paddleton,7.1 (13k),"Drama , Comedy ",1h 29min,R,Alexandre Lehmann 
703,Hilda and the Mountain King,7.7 (2k),"Fantasy , Drama , Kids & Family , Animation , Comedy ",1h 25min,NULL,Andy Coyle 
704,Horse Girl,NULL,NULL,NULL,NULL,NULL
705,Mute,5.4 (34k),"Mystery & Thriller , Drama , Science-Fiction ",2h 6min,R,Nikita Vlasov 
706,Happy as Lazzaro,7.5 (17k),"Fantasy , Drama , Made in Europe ",2h 5min,PG-13,Alice Rohrwacher 
707,Tyler Perry's A Madea Homecoming,5.6 (3k),"Comedy , Drama , Romance ",1h 45min,R,Tyler Perry 
708,Centauro,NULL,NULL,NULL,NULL,NULL
709,He's All That,4.3 (23k),"Comedy , Romance ",1h 31min,R,Mark Waters 
710,Into the Inferno,7.2 (8k),Documentary ,1h 47min,NULL,Werner Herzog 
711,Thunder Force,4.4 (41k),"Comedy , Fantasy , Science-Fiction , Action & Adventure ",1h 47min,PG-13,Ben Falcone 
712,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",7.7 (25k),"Documentary , Comedy ",1h 34min,NULL,Chris Smith 
713,You're My Boss,6.3,"Romance , Comedy ",1h 56min,NULL,Antoinette Jadaone 
714,The Wolf's Call,6.9 (17k),"Mystery & Thriller , War & Military , Drama , Action & Adventure , Science-Fiction , Made in Europe ",1h 55min,NULL,Antonin Baudry 
715,22 July,6.8 (33k),"Drama , Mystery & Thriller , Crime , History , Made in Europe ",2h 23min,R,Paul Greengrass 
716,Mowgli: Legend of the Jungle,6.5 (61k),"Drama , Fantasy ",1h 45min,PG-13,Andy Serkis 
717,Fear Street: 1666,NULL,NULL,NULL,NULL,NULL
718,Ip Man 2,7.5 (104k),"Drama , History , Sport , Action & Adventure ",1h 48min,R,Wilson Yip 
719,A Classic Horror Story,NULL,NULL,NULL,NULL,NULL
