,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
56,Booksmart,7.1 (114k),Comedy ,1h 45min,R,Olivia Wilde 
57,Ted K,6.0 (2k),"Drama , Mystery & Thriller , Crime ",2h 0min,R,Tony Stone 
58,There's Something About Mary,7.1 (305k),"Comedy , Romance ",1h 59min,R,Peter Farrelly 
59,The Square,7.2 (62k),"Drama , Comedy , Made in Europe ",2h 31min,R,Ruben Östlund 
60,Portrait of a Lady on Fire,8.1 (86k),"Drama , Romance , History , Made in Europe ",2h 1min,R,Céline Sciamma 
61,Dick,6.2 (20k),Comedy ,1h 34min,PG-13,Andrew Fleming 
62,Run,6.7 (72k),"Mystery & Thriller , Drama , Horror ",1h 30min,PG-13,Aneesh Chaganty 
63,Martha Marcy May Marlene,6.8 (52k),"Drama , Mystery & Thriller ",1h 42min,R,Sean Durkin 
64,Palm Springs,7.4 (148k),"Fantasy , Romance , Comedy ",1h 30min,R,Max Barbakow 
65,Possessor Uncut,6.5 (33k),"Science-Fiction , Horror , Mystery & Thriller ",1h 43min,R,Brandon Cronenberg 
66,The Hating Game,6.2 (12k),"Comedy , Romance ",1h 42min,R,Peter Hutchings 
67,Mass,7.6 (12k),Drama ,1h 51min,PG-13,Fran Kranz 
68,Another Round,7.7 (144k),"Comedy , Drama ",1h 57min,NULL,Thomas Vinterberg 
69,Sideways,7.5 (189k),"Romance , Comedy , Drama ",2h 7min,R,Alexander Payne 
70,Mr. Jones,6.9 (11k),"Mystery & Thriller , Drama , Made in Europe ",1h 59min,NULL,Agnieszka Holland 
71,Pineapple Express,6.9 (335k),"Comedy , Crime , Action & Adventure ",1h 51min,R,David Gordon Green 
72,The House That Jack Built,6.8 (70k),"Crime , Mystery & Thriller , Horror , Drama , Made in Europe ",2h 32min,R,Lars von Trier 
73,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",8.0 (10k),"History , Documentary , Music & Musical ",1h 57min,PG-13,Questlove 
74,Looper,7.4 (568k),"Mystery & Thriller , Documentary , Science-Fiction , Crime , Action & Adventure , Drama ",1h 59min,R,Rian Johnson 
75,Slumdog Millionaire,8.0 (834k),"Romance , Drama ",1h 54min,R,Danny Boyle 
76,Logan Lucky,7.0 (146k),"Comedy , Drama , Crime , Action & Adventure ",1h 58min,PG-13,Steven Soderbergh 
77,Barb and Star Go to Vista Del Mar,6.3 (16k),Comedy ,1h 47min,PG-13,Josh Greenbaum 
78,White God,6.9 (16k),"Drama , Made in Europe , Mystery & Thriller , Horror , Comedy , Fantasy ",2h 0min,R,Kornél Mundruczó 
79,The Hitchhiker's Guide to the Galaxy,6.7 (197k),"Science-Fiction , Comedy ",1h 49min,PG,Garth Jennings 
80,The Raid 2,7.9 (122k),"Mystery & Thriller , Action & Adventure , Crime , History ",2h 30min,R,Gareth Evans 
81,The Free Fall,4.6,Horror ,1h 22min,NULL,Adam Stilwell 
82,Hot Shots! Part Deux,6.6 (90k),"Action & Adventure , Comedy ",1h 26min,PG-13,Jim Abrahams 
