,Movie title,IMDB rating,Genre,Runtime,Age rating,Director
277,Kaguya-sama: Love Is War,8.5 (11k),"Comedy , Drama , Mystery & Thriller , Animation , Romance ",24min,TV-14,NULL
278,The Mighty Boosh,8.4 (22k),"Science-Fiction , Comedy , Fantasy , Made in Europe ",29min,TV-14,NULL
279,Power,8.1 (45k),"Drama , Crime ",1h 0min,TV-MA,NULL
280,Hoarders,6.4 (3k),"Documentary , Reality TV , Drama ",51min,TV-14,NULL
281,Psycho-Pass,8.2 (18k),"Animation , Action & Adventure , Science-Fiction , War & Military , Western , Mystery & Thriller , Crime ",27min,TV-MA,NULL
282,Initial D,8.4 (3k),"Animation , Action & Adventure , Comedy , Drama , Sport , Romance ",26min,TV-14,NULL
283,Captive Audience: A Real American Horror Story,6.9,"Crime , Documentary ",46min,NULL,Jessica Dimmock 
284,7th Heaven,5.2 (25k),"Drama , Comedy , Kids & Family , Romance ",45min,TV-PG,NULL
285,"Sabrina, the Teenage Witch",6.7 (38k),"Science-Fiction , Fantasy , Comedy , Kids & Family ",30min,TV-G,NULL
286,Catch-22,7.8 (17k),"War & Military , Comedy , Drama , Mystery & Thriller , Crime , Action & Adventure ",44min,TV-MA,NULL
287,The Joy of Painting,9.3 (5k),"Kids & Family , Documentary ",25min,NULL,NULL
288,Damages,8.1 (29k),"Drama , Crime , Mystery & Thriller ",48min,TV-MA,NULL
289,How I Met Your Father,5.4 (14k),"Comedy , Drama ",26min,TV-14,NULL
290,The Mary Tyler Moore Show,8.2 (8k),Comedy ,28min,TV-PG,NULL
291,The Resident,7.8 (25k),Drama ,44min,TV-14,NULL
292,Blindspot,7.3 (72k),"Crime , Action & Adventure , Drama , Mystery & Thriller ",43min,TV-14,NULL
293,The Wonder Years,5.8 (3k),"Comedy , Drama , Kids & Family ",21min,TV-PG,NULL
294,The Strain,7.3 (80k),"Science-Fiction , Drama , Horror , Mystery & Thriller , Fantasy ",46min,TV-MA,NULL
295,Brockmire,8.0 (5k),"Comedy , Drama , Sport ",21min,TV-MA,NULL
296,Little Fires Everywhere,7.7 (42k),Drama ,58min,TV-MA,NULL
297,Nip/Tuck,7.7 (55k),Drama ,45min,TV-MA,NULL
298,Skins,8.2 (82k),"Drama , Made in Europe ",46min,TV-MA,NULL
299,Godfather of Harlem,8.0 (13k),"Drama , Crime ",53min,TV-MA,NULL
300,The Practice,7.7 (8k),"Drama , Crime , Romance , Mystery & Thriller ",45min,TV-14,NULL
301,Steins;Gate,8.8 (58k),"Science-Fiction , Mystery & Thriller , Animation , Comedy , Drama , Romance ",24min,TV-14,NULL
302,Rescue Me,8.3 (26k),"Drama , Comedy ",44min,TV-MA,NULL
303,This Way Up,7.8 (6k),Comedy ,24min,NULL,NULL
304,Felicity,6.8 (11k),"Drama , Romance ",44min,TV-14,NULL
305,Boruto: Naruto Next Generations,6.9 (20k),"Action & Adventure , Drama , Fantasy , Animation , Comedy ",24min,TV-14,Toshiro Fujii 
306,The Amazing World of Gumball,8.3 (30k),"Science-Fiction , Comedy , Kids & Family , Fantasy , Romance , Animation ",10min,TV-Y7,NULL
307,Station 19,6.7 (14k),"Action & Adventure , Mystery & Thriller , Drama , Romance ",41min,TV-14,NULL
308,The Chase,6.3,"Reality TV , Kids & Family ",42min,TV-PG,NULL
309,The Son,8.1,"Drama , Crime , Science-Fiction , Mystery & Thriller , History , Western ",47min,TV-14,NULL
310,Sword Art Online,7.6 (44k),"Science-Fiction , Action & Adventure , Animation , Drama , Western , Fantasy , Mystery & Thriller , Comedy , Romance ",23min,TV-MA,NULL
311,Tokyo Ghoul,7.8 (50k),"Action & Adventure , Mystery & Thriller , Animation , Drama , Fantasy , Horror ",24min,TV-MA,NULL
312,Black Lagoon,7.9 (14k),"Action & Adventure , Crime , Comedy , Animation , Drama , Mystery & Thriller ",25min,TV-MA,NULL
313,Castle Rock,7.5 (44k),"Drama , Horror , Science-Fiction , Mystery & Thriller , Fantasy ",49min,TV-MA,NULL
314,Fruits Basket,8.6 (5k),"Drama , Animation , Romance , Comedy , Fantasy ",24min,TV-14,NULL
315,Sense and Sensibility,8.0 (11k),"Drama , Romance , Made in Europe ",58min,TV-PG,John Alexander 
316,My 600-lb Life,6.6 (1k),Reality TV ,1h 12min,TV-14,NULL
317,Holey Moley,7.0 (1k),Reality TV ,42min,TV-PG,NULL
318,The Bachelor,3.1 (7k),"Drama , Reality TV , Romance ",1h 18min,TV-14,NULL
319,Digimon Adventure,7.3 (22k),"Action & Adventure , Science-Fiction , Animation , Kids & Family , Fantasy , Mystery & Thriller , Comedy , Drama , Sport ",21min,TV-Y7,NULL
320,Upstairs Downstairs,7.4 (6k),"Drama , Made in Europe ",1h 0min,TV-14,NULL
321,Man in the Arena: Tom Brady,NULL,NULL,NULL,NULL,NULL
322,black-ish,7.1 (22k),"Comedy , Documentary ",21min,TV-14,NULL
323,Yu-Gi-Oh!,7.2 (21k),"Science-Fiction , Action & Adventure , Animation , Kids & Family , Fantasy , Comedy , Drama ",22min,TV-Y,NULL
324,Ally McBeal,5.8,"Drama , Comedy , Fantasy , Music & Musical , Romance ",44min,NULL,NULL
325,Teen Titans Go!,5.3 (20k),"Action & Adventure , Science-Fiction , Fantasy , Comedy , Crime , Kids & Family , Animation ",12min,TV-PG,NULL
326,InuYasha,7.9 (15k),"Science-Fiction , Fantasy , Romance , Animation , Action & Adventure , Comedy , Drama ",25min,TV-14,Yasunao Aoki 
327,The Devil Is a Part-Timer!,7.6 (6k),"Science-Fiction , Action & Adventure , Animation , Comedy , Fantasy ",24min,TV-14,NULL
328,Future Man,7.7 (24k),"Science-Fiction , Action & Adventure , Comedy , Fantasy ",29min,TV-MA,NULL
329,The Powerpuff Girls,7.3 (41k),"Action & Adventure , Science-Fiction , Animation , Comedy , Kids & Family , Fantasy ",18min,TV-Y7,NULL
330,Cruel Summer,7.4 (13k),"Drama , Mystery & Thriller ",42min,TV-14,NULL
331,Animaniacs,7.9 (23k),"Animation , Kids & Family , Comedy ",22min,TV-Y7,NULL
332,High School DxD,7.6 (9k),"Action & Adventure , Science-Fiction , Animation , Comedy , Fantasy , Romance ",25min,TV-MA,Yoshifumi Sueda 
333,Cougar Town,7.0 (43k),"Comedy , Romance ",23min,TV-14,NULL
334,Roswell,7.5 (29k),"Science-Fiction , Drama , Mystery & Thriller ",44min,TV-PG,NULL
335,NYPD Blue,7.7 (13k),"Drama , Crime , Mystery & Thriller ",46min,TV-14,NULL
336,The Bridge,7.6 (19k),"Drama , Mystery & Thriller , Crime ",43min,TV-MA,Giannis Haritidis 
337,Single Drunk Female,6.6 (2k),"Comedy , Drama ",22min,TV-14,NULL
338,Treadstone,6.9 (10k),Action & Adventure ,43min,TV-MA,NULL
339,Offspring,8.3 (4k),"Drama , Comedy ",44min,NULL,NULL
340,Hey Arnold!,7.6 (33k),"Comedy , Animation , Drama , Kids & Family ",20min,TV-Y7,NULL
341,Ergo Proxy,7.9 (14k),"Science-Fiction , Animation , Action & Adventure , Drama , Mystery & Thriller , Crime ",27min,TV-MA,Shuko Murase 
342,Y: The Last Man,5.9 (14k),"Science-Fiction , Action & Adventure , Drama , Fantasy ",51min,TV-MA,NULL
343,The Eric Andre Show,8.6 (17k),Comedy ,12min,TV-MA,NULL
344,Keeping Up with the Kardashians,2.7 (29k),"Reality TV , Drama , Kids & Family ",39min,TV-14,NULL
345,Hill Street Blues,8.2 (8k),"Drama , Crime ",49min,TV-14,NULL
346,Overlord,7.7 (8k),"Science-Fiction , Action & Adventure , Fantasy , Animation ",23min,TV-MA,NULL
347,Designing Women,7.2 (5k),Comedy ,25min,TV-PG,NULL
348,Mushi-Shi,8.5 (13k),"Science-Fiction , Action & Adventure , Drama , Mystery & Thriller , Fantasy , Horror , Animation ",24min,TV-14,NULL
349,Jersey Shore,3.7 (23k),"Reality TV , Romance , Comedy , Drama ",42min,TV-14,NULL
350,Your Lie in April,8.5 (25k),"Animation , Drama , Music & Musical , Romance ",22min,TV-PG,NULL
351,Drake & Josh,7.7 (39k),"Comedy , Kids & Family ",25min,TV-G,NULL
352,PEN15,8.0 (10k),Comedy ,30min,TV-MA,NULL
353,Angie Tribeca,7.0 (8k),"Comedy , Crime , Action & Adventure ",21min,TV-14,NULL
354,Genius,8.3 (18k),"Drama , History , Mystery & Thriller , Romance ",47min,TV-14,NULL
355,America's Funniest Home Videos,6.1 (5k),"Kids & Family , Reality TV , Comedy ",49min,TV-PG,NULL
356,"McCartney 3,2,1",8.7 (2k),"Music & Musical , Documentary ",29min,TV-14,Zachary Heinzerling 
357,Horrible Histories,8.8 (5k),"Comedy , Kids & Family , History , Made in Europe ",29min,TV-G,Steve Connelly 
358,Reba,6.6 (15k),"Comedy , Drama ",22min,TV-PG,NULL
359,Raising Hope,8.0 (37k),"Comedy , Kids & Family ",22min,TV-14,NULL
360,Primeval,7.2 (14k),"Science-Fiction , Action & Adventure , Drama , Fantasy , Mystery & Thriller , Horror , Made in Europe ",46min,TV-14,NULL
361,The Bob Newhart Show,8.1 (5k),Comedy ,27min,TV-PG,NULL
362,Killer Cases,7.0,"Drama , Crime ",42min,TV-14,NULL
363,American Horror Stories,NULL,NULL,NULL,NULL,NULL
364,Puella Magi Madoka Magica,8.2 (9k),"Science-Fiction , Drama , Fantasy , Mystery & Thriller , Animation ",24min,TV-14,NULL
365,The Promised Neverland,8.3 (35k),"Animation , Action & Adventure , Drama , Mystery & Thriller , Science-Fiction , Horror , Fantasy ",23min,TV-MA,NULL
366,Is It Wrong to Try to Pick Up Girls in a Dungeon?,7.4 (7k),"Science-Fiction , Action & Adventure , Comedy , Fantasy , Romance , Animation ",23min,TV-14,NULL
367,Picket Fences,7.8 (4k),"Drama , Kids & Family , Romance , Crime , Documentary ",47min,TV-PG,NULL
368,Pivoting,6.6 (2k),Comedy ,21min,TV-14,NULL
369,Angel,7.9 (69k),"Science-Fiction , Drama , Mystery & Thriller , Action & Adventure , Fantasy ",42min,TV-PG,NULL
370,The Tick,7.9 (9k),"Comedy , Kids & Family , Fantasy , Science-Fiction , Animation , Action & Adventure ",21min,TV-Y7,NULL
371,UnREAL,7.8 (14k),"Drama , Comedy ",42min,TV-14,NULL
372,CSI: Miami,6.4 (57k),"Drama , Crime , Action & Adventure , Mystery & Thriller ",47min,TV-14,NULL
373,Mushoku Tensei: Jobless Reincarnation,8.4 (8k),"Science-Fiction , Action & Adventure , Fantasy , Animation , Drama ",23min,TV-MA,NULL
374,Wilfred,7.8 (42k),"Comedy , Drama ",22min,TV-MA,NULL
375,Solar Opposites,8.0 (19k),"Comedy , Science-Fiction , Animation ",24min,TV-MA,NULL
376,Salem,7.1 (23k),"Science-Fiction , Drama , Fantasy , Horror , Mystery & Thriller ",46min,TV-MA,NULL
377,Who Do You Believe?,4.3,"Crime , Documentary ",42min,TV-14,NULL
378,The Unit,6.0,"Action & Adventure , Reality TV , Drama , Mystery & Thriller , War & Military ",45min,TV-14,NULL
379,Making It,7.9 (1k),"Reality TV , Documentary , Comedy , Drama ",41min,TV-PG,NULL
380,Fantasy Island,6.0 (3k),"Science-Fiction , Drama , Fantasy ",46min,TV-14,NULL
381,Elfen Lied,8.0 (32k),"Science-Fiction , Action & Adventure , Romance , Comedy , Mystery & Thriller , Animation , Drama , Horror ",26min,TV-MA,NULL
382,Assassination Classroom,8.0 (13k),"Science-Fiction , Animation , Action & Adventure , Comedy , Fantasy , Drama ",23min,TV-14,NULL
383,KILL la KILL,7.9 (13k),"Comedy , Science-Fiction , Action & Adventure , Drama , Fantasy , Animation ",25min,TV-MA,NULL
384,Fosse/Verdon,7.9 (6k),"Drama , Music & Musical ",50min,TV-MA,NULL
385,Atlantis,5.8,"Science-Fiction , Drama , Fantasy , Romance , Made in Europe ",45min,TV-PG,NULL
386,The Hot Zone,7.3 (8k),"Drama , Mystery & Thriller , History , Science-Fiction ",48min,TV-14,NULL
387,The Purge,6.5 (16k),"Crime , Horror , Science-Fiction , Mystery & Thriller , Action & Adventure , Drama ",41min,TV-MA,NULL
388,Kings of Pain,6.7,"Documentary , Reality TV ",40min,TV-14,NULL
389,Cutthroat Kitchen,7.2 (2k),Reality TV ,42min,TV-G,NULL
390,Fresh Off the Boat,7.8 (25k),Comedy ,21min,TV-PG,NULL
391,Rurouni Kenshin,8.4 (19k),"Action & Adventure , Comedy , Drama , Mystery & Thriller , Romance , History , Fantasy , Animation ",25min,TV-14,NULL
392,Wu-Tang: An American Saga,8.3 (6k),Drama ,50min,TV-MA,NULL
393,Hellsing Ultimate,8.3 (22k),"Science-Fiction , Horror , Mystery & Thriller , Comedy , Drama , Animation , Action & Adventure , Fantasy ",50min,TV-MA,NULL
394,Duck Dynasty,6.1 (10k),"Reality TV , Comedy ",24min,TV-14,NULL
395,Mobile Suit Gundam Wing,8.0 (4k),"Science-Fiction , Drama , Romance , Animation , Action & Adventure ",24min,TV-MA,Shinji Takamatsu 
396,Gurren Lagann,8.3 (17k),"Action & Adventure , Science-Fiction , Comedy , Drama , Animation ",24min,TV-14,NULL
397,Silk,8.0 (4k),Drama ,59min,TV-14,NULL
398,Saved by the Bell,7.1 (34k),"Comedy , Kids & Family , Romance ",23min,TV-G,NULL
399,Ugly Betty,6.6 (43k),"Comedy , Drama , Romance ",52min,TV-PG,NULL
400,Don't Trust the B---- in Apartment 23,7.3 (37k),Comedy ,21min,TV-14,NULL
401,The Great American Baking Show,7.9,Reality TV ,1h 2min,TV-PG,NULL
402,Pinky and the Brain,7.8 (30k),"Science-Fiction , Fantasy , Animation , Comedy , Kids & Family ",22min,TV-Y7,NULL
403,Akame ga Kill!,7.8 (23k),"Action & Adventure , Animation , Mystery & Thriller , Crime , Drama , Romance , Fantasy , Horror , Comedy ",23min,TV-MA,NULL
404,Nashville,7.7 (25k),"Drama , Music & Musical , Romance ",43min,TV-14,NULL
405,The UnXplained,7.1,Documentary ,42min,TV-14,NULL
406,Mrs. America,7.8 (11k),"Drama , History ",49min,TV-MA,NULL
407,The Great North,6.5 (3k),"Comedy , Animation , Mystery & Thriller ",21min,TV-14,NULL
408,Parasyte -the maxim-,8.3 (35k),"Science-Fiction , Horror , Mystery & Thriller , Romance , Animation , Action & Adventure , Drama ",22min,TV-MA,NULL
409,Marvel's Cloak & Dagger,6.7 (19k),"Drama , Science-Fiction , Action & Adventure ",42min,TV-14,NULL
410,The Act,7.9 (26k),"Drama , Crime , Mystery & Thriller ",53min,TV-MA,NULL
411,Worst Cooks in America,6.2 (1k),"Reality TV , Comedy ",44min,TV-G,NULL
412,Gintama,8.7 (10k),"Action & Adventure , Science-Fiction , Animation , Comedy ",24min,TV-14,NULL
413,American Pickers,7.0 (7k),"Reality TV , Documentary ",47min,TV-PG,NULL
414,The Thundermans,5.6 (5k),"Action & Adventure , Science-Fiction , Drama , Kids & Family , Comedy ",24min,TV-G,NULL
415,Hot Ones,8.4 (1k),Comedy ,22min,TV-14,NULL
416,Baskets,7.6 (11k),"Comedy , Drama ",24min,TV-MA,NULL
417,New Tricks,7.9 (7k),"Drama , Comedy , Crime , Mystery & Thriller ",59min,TV-PG,NULL
418,Deutschland,8.1 (13k),"Drama , Mystery & Thriller , History , Romance , Made in Europe ",49min,TV-MA,NULL
419,Jeopardy! National College Championship,NULL,NULL,NULL,NULL,NULL
420,Blossom,6.1 (8k),"Drama , Comedy , Kids & Family ",23min,NULL,NULL
421,Brothers and Sisters,7.4 (23k),"Drama , Made in Europe ",49min,TV-14,NULL
422,Storage Wars,5.2,Reality TV ,21min,TV-PG,NULL
423,Marvel's Runaways,6.9 (25k),"Science-Fiction , Action & Adventure , Drama , Documentary ",28min,TV-14,NULL
424,Home Economics,6.6 (3k),Comedy ,21min,TV-PG,NULL
425,Ben 10,7.4 (19k),"Action & Adventure , Animation , Kids & Family , Science-Fiction ",22min,TV-Y7,NULL
426,Jane Eyre,8.3 (20k),"Drama , Romance , Made in Europe ",50min,TV-PG,NULL
427,The Gifted,7.3 (34k),"Action & Adventure , Science-Fiction , Fantasy , Drama , Comedy , Music & Musical , Reality TV ",44min,TV-14,NULL
428,Bad Girls Club,4.7 (2k),"Reality TV , Drama ",40min,TV-14,NULL
429,Lost in Space,5.7,"Science-Fiction , Comedy , Kids & Family , Fantasy ",50min,TV-PG,NULL
430,The Exorcist,7.9 (28k),"Drama , Mystery & Thriller , Horror ",43min,TV-14,NULL
431,People of Earth,7.6 (7k),"Comedy , Science-Fiction ",21min,TV-MA,NULL
432,Rage of Bahamut,7.3 (1k),"Action & Adventure , Science-Fiction , Animation , Fantasy ",24min,TV-14,NULL
433,Everything's Gonna Be Okay,7.4 (2k),"Comedy , Drama ",21min,TV-14,NULL
434,St. Elsewhere,8.0 (4k),"Drama , Comedy ",52min,TV-14,NULL
435,The Tonight Show Starring Jimmy Fallon,7.1 (17k),"Music & Musical , Comedy ",45min,TV-14,NULL
436,Bunheads,7.6 (8k),"Drama , Kids & Family , Romance , Comedy ",47min,TV-14,NULL
437,Love Me,7.5 (1k),"Drama , Romance ",43min,NULL,Emma Freeman 
438,Soul Eater,7.8 (12k),"Animation , Comedy , Science-Fiction , Action & Adventure , Fantasy , Horror ",24min,TV-14,NULL
439,Miz & Mrs,6.1,Reality TV ,22min,TV-14,NULL
440,Switched at Birth,7.7 (24k),"Drama , Kids & Family , Romance ",44min,TV-14,NULL
441,The Hardy Boys,6.9 (2k),"Drama , Kids & Family , Fantasy , Mystery & Thriller ",43min,TV-PG,NULL
442,NOS4A2,6.6 (9k),"Science-Fiction , Horror , Drama , Fantasy , Mystery & Thriller ",45min,TV-14,NULL
443,The Mindy Project,7.4 (31k),Comedy ,22min,TV-PG,NULL
444,Accused: Guilty or Innocent?,8.2,Documentary ,42min,TV-14,NULL
445,The Fosters,7.9 (27k),"Drama , Romance ",42min,TV-14,NULL
446,Tiny Toon Adventures,7.5 (13k),"Kids & Family , Fantasy , Science-Fiction , Comedy , Animation , Romance ",22min,TV-Y7,NULL
447,Marvel's Hit-Monkey,7.8 (6k),"Action & Adventure , Comedy , Fantasy , Science-Fiction , Animation ",24min,TV-MA,NULL
448,High School of the Dead,7.2 (12k),"Drama , Science-Fiction , Action & Adventure , Crime , Mystery & Thriller , Horror , Romance , Animation ",23min,TV-MA,NULL
449,The Croods: Family Tree,6.8 (2k),"Animation , Comedy , Kids & Family , Fantasy , Action & Adventure ",24min,NULL,NULL
450,Curious George,7.2 (2k),"Comedy , Kids & Family , Animation ",20min,TV-Y,NULL
451,We Bare Bears,7.9 (15k),"Fantasy , Animation , Comedy , Kids & Family ",13min,TV-Y7,NULL
452,The Real Housewives of Salt Lake City,NULL,NULL,NULL,NULL,NULL
453,American Auto,5.9 (1k),Comedy ,21min,TV-14,NULL
454,Harrow,7.5 (7k),"Drama , Crime , Mystery & Thriller ",51min,NULL,NULL
455,Dollface,7.4 (8k),"Comedy , Science-Fiction , Mystery & Thriller , Drama ",26min,TV-MA,NULL
456,ERASED,8.5 (43k),"Drama , Fantasy , Science-Fiction , Mystery & Thriller , Animation ",22min,TV-14,NULL
457,Bleak House,8.3 (9k),"Drama , Crime ",31min,TV-PG,NULL
458,The Voice,6.4 (12k),"Reality TV , Music & Musical ",49min,TV-PG,NULL
459,Weakest Link,6.9,Reality TV ,43min,NULL,NULL
460,Don't Forget the Lyrics!,4.8,"Kids & Family , Music & Musical , Reality TV ",51min,TV-14,NULL
461,Bachelor in Paradise,5.1 (1k),"Reality TV , Romance ",1h 18min,TV-14,NULL
462,SIX,7.3 (12k),"War & Military , Drama , Action & Adventure , History ",43min,TV-MA,NULL
463,Fire Force,7.6 (6k),"Action & Adventure , Science-Fiction , Drama , Fantasy , Animation ",24min,TV-14,NULL
464,Higurashi: When They Cry,5.3,"Drama , Science-Fiction , Horror , Mystery & Thriller , Animation , Comedy ",15min,TV-MA,Toshifumi Kawase 
465,Chance,7.6 (9k),"Drama , Mystery & Thriller , Music & Musical ",47min,TV-MA,NULL
466,The Mick,7.8 (15k),Comedy ,22min,TV-14,NULL
467,The Looming Tower,8.0 (14k),"War & Military , Drama , History ",50min,TV-MA,Ali Selim 
468,Nightwatch,8.7,Reality TV ,43min,TV-14,NULL
469,Code Geass: Lelouch of the Rebellion,8.7 (62k),"Science-Fiction , Drama , Mystery & Thriller , War & Military , Animation , Action & Adventure ",24min,TV-14,NULL
470,McLeod's Daughters,7.2 (5k),"Drama , Romance , Western ",44min,NULL,NULL
471,The Devil You Know,7.0,"Crime , Documentary ",43min,TV-MA,NULL
472,Ranma ½,8.2 (1k),"Comedy , Action & Adventure , Science-Fiction , Fantasy , Romance , Animation ",24min,TV-14,Junji Nishimura 
473,Whose Line Is It Anyway?,8.2 (5k),Comedy ,23min,TV-MA,NULL
474,Shrill,7.3 (8k),"Comedy , Drama ",24min,TV-MA,NULL
475,The Detour,7.7 (6k),"Comedy , Drama , Crime ",21min,TV-MA,NULL
476,To Catch a Smuggler,6.9,"Documentary , Reality TV ",44min,TV-14,NULL
477,The Conners,5.4 (10k),Comedy ,22min,TV-PG,NULL
478,Good Trouble,7.4 (6k),"Drama , Comedy , Romance ",43min,TV-14,NULL
479,Blippi,6.8,Kids & Family ,17min,TV-Y7,NULL
480,I Am the Night,6.9 (7k),"Crime , Drama , Mystery & Thriller ",51min,TV-MA,NULL
481,Clannad,7.8 (9k),"Comedy , Drama , Romance , Animation , Fantasy ",25min,TV-PG,NULL
482,Terriers,8.4 (10k),"Crime , Drama , Mystery & Thriller , Comedy ",44min,TV-MA,NULL
483,Moone Boy,8.1 (6k),"Comedy , Drama , Made in Europe ",22min,TV-14,NULL
484,Queen Sugar,7.5 (5k),Drama ,43min,TV-14,NULL
485,Outlaw Star,7.9 (3k),"Science-Fiction , Comedy , Drama , Western , Mystery & Thriller , Animation , Action & Adventure ",25min,TV-14,Mitsuru Hongo 
486,Living Single,7.5 (5k),Comedy ,24min,TV-14,NULL
487,K-ON!,7.8 (3k),"Comedy , Animation , Drama , Kids & Family , Music & Musical ",24min,TV-14,NULL
488,Rascal Does Not Dream of Bunny Girl Senpai,8.1 (10k),"Comedy , Drama , Fantasy , Romance , Animation ",25min,TV-14,NULL
489,227,6.6 (3k),Comedy ,24min,TV-PG,NULL
490,Durarara!!,7.8 (7k),"Action & Adventure , Mystery & Thriller , Animation , Comedy , Crime , Drama ",24min,TV-14,NULL
491,Dancing with Myself,NULL,NULL,NULL,NULL,NULL
492,9/11: One Day in America,9.3 (2k),Documentary ,49min,TV-MA,Daniel Bogado 
493,My Mad Fat Diary,8.4 (17k),"Drama , Comedy , Romance ",47min,TV-MA,NULL
494,Crime Scene Kitchen,7.4,Reality TV ,43min,NULL,NULL
495,Cocomelon,4.7,"Comedy , Kids & Family , Animation ",5min,TV-PG,NULL
496,True Life Crime,6.6,"Crime , Documentary , Reality TV ",41min,TV-MA,Heather Atkins 
497,The Real Housewives of Atlanta,4.3 (3k),Reality TV ,44min,TV-14,Donya Blaze 
498,Date a Live,6.9 (3k),"Science-Fiction , Action & Adventure , Comedy , Fantasy , Romance , Mystery & Thriller , Animation ",24min,TV-14,NULL
499,The Bernie Mac Show,7.1 (7k),"Comedy , Drama , Kids & Family ",22min,TV-PG,NULL
500,Harlots,7.6 (8k),"Drama , Made in Europe ",49min,TV-MA,NULL
501,The Bachelorette,3.3 (5k),"Reality TV , Drama , Romance , Comedy ",1h 18min,TV-14,NULL
502,Space Dandy,8.1 (3k),"Comedy , Science-Fiction , Action & Adventure , Animation ",24min,TV-14,NULL
503,Swamp People,6.1 (2k),"Reality TV , Action & Adventure ",44min,TV-14,NULL
504,Death Parade,7.9 (15k),"Animation , Drama , Mystery & Thriller , Horror ",23min,TV-MA,NULL
505,The Future Diary,7.5 (16k),"Drama , Action & Adventure , Mystery & Thriller , Animation , Romance ",25min,TV-MA,Naoto Hosoda 
506,Whitechapel,7.8 (13k),"Drama , Crime , Mystery & Thriller , Made in Europe ",45min,TV-MA,NULL
507,What's Wrong with Secretary Kim,8.1 (11k),"Comedy , Drama , Romance ",1h 9min,NULL,Park Joon-hwa 
508,The Hills,3.6 (11k),"Reality TV , Drama ",23min,TV-PG,NULL
509,Stan Against Evil,7.2 (5k),"Comedy , Science-Fiction , Fantasy , Horror ",21min,TV-14,NULL
510,Foster's Home for Imaginary Friends,7.6 (22k),"Science-Fiction , Comedy , Kids & Family , Fantasy , Animation ",24min,TV-Y7,NULL
511,Claws,7.3 (6k),"Drama , Comedy , Crime ",46min,TV-MA,NULL
512,"Doogie Howser, M.D.",6.5 (8k),"Drama , Comedy , Kids & Family ",23min,NULL,NULL
513,Kyle XY,7.5 (29k),"Science-Fiction , Drama , Romance ",44min,TV-14,NULL
514,Good Behavior,8.0 (10k),"Drama , Mystery & Thriller , Crime ",48min,TV-MA,NULL
515,Domino Masters,6.7,,43min,TV-PG,NULL
516,The Glades,7.4 (13k),"Action & Adventure , Crime , Drama ",43min,TV-14,NULL
517,Dharma & Greg,6.4 (30k),"Comedy , Romance ",28min,NULL,NULL
518,Being Erica,7.5 (9k),"Science-Fiction , Comedy , Drama , Fantasy , Romance , Music & Musical ",45min,TV-PG,NULL
519,Hamilton's Pharmacopeia,8.8 (1k),Documentary ,45min,TV-MA,NULL
520,Lodge 49,7.6 (4k),"Comedy , Drama ",46min,TV-14,NULL
521,Greek,7.6 (24k),"Drama , Comedy , Kids & Family ",45min,TV-14,NULL
522,Please Like Me,8.5 (17k),"Drama , Comedy , Romance ",26min,TV-MA,NULL
523,Man Seeking Woman,7.7 (10k),"Comedy , Fantasy , Romance ",22min,TV-MA,NULL
524,Homicide Hunter: Lt Joe Kenda,8.8 (3k),"Crime , Documentary ",43min,TV-14,NULL
525,Private Practice,6.7 (26k),"Drama , Comedy , Romance ",51min,TV-14,NULL
526,The Premise,6.4 (1k),"Comedy , Drama ",31min,TV-MA,NULL
527,The Bold Type,7.9 (19k),"Drama , Comedy ",43min,TV-14,NULL
528,Coronation Street,5.6 (5k),"Drama , Romance ",25min,TV-PG,NULL
529,Pitch,7.2 (5k),"Drama , Sport , Reality TV ",45min,TV-14,NULL
530,Grand Crew,6.4 (1k),Comedy ,21min,TV-14,NULL
531,The Real Housewives of Orange County,4.2 (3k),Reality TV ,44min,TV-14,NULL
532,No Game No Life,7.7 (14k),"Science-Fiction , Action & Adventure , Comedy , Fantasy , Animation ",24min,TV-14,NULL
533,The Musketeers,7.8 (22k),"Drama , Action & Adventure , Made in Europe ",56min,TV-14,NULL
534,Descendants of the Sun,8.3 (15k),"Drama , Action & Adventure , Comedy , Romance , Fantasy ",59min,TV-14,Yoo Jong-sun 
535,Army Wives,7.3 (7k),"Drama , War & Military , Romance ",43min,TV-PG,NULL
536,Celebrity Family Feud,5.8,"Reality TV , Documentary ",41min,TV-PG,NULL
537,Burden of Truth,7.2 (4k),Drama ,44min,TV-PG,NULL
538,Marvel's M.O.D.O.K.,6.3 (4k),"Comedy , Fantasy , Science-Fiction , Crime , Mystery & Thriller , Animation , Action & Adventure ",24min,TV-MA,NULL
539,Beat Shazam,5.9,"Reality TV , Kids & Family , Music & Musical ",41min,TV-14,NULL
540,Ramy,8.0 (13k),"Drama , Comedy , Romance ",28min,TV-MA,NULL
541,Hellsing,7.8 (16k),"Action & Adventure , Comedy , Drama , Animation , Fantasy , Horror , Mystery & Thriller ",23min,TV-MA,Umanosuke Iida 
542,Saving Hope,7.4 (6k),"Science-Fiction , Drama , Fantasy ",43min,TV-14,NULL
543,Pretty Little Liars: The Perfectionists,6.9 (5k),"Mystery & Thriller , Drama , Crime , Romance ",42min,TV-14,NULL
544,Fear Factor,5.6 (6k),"Reality TV , Mystery & Thriller , Action & Adventure ",47min,TV-PG,NULL
